Date,ETC_PWR_Building_Total (kW)
2016-12-02 07:45,407.834
2016-12-02 08:00,414.964
2016-12-02 08:15,416.806
2016-12-02 08:30,423.32599999999996
2016-12-02 08:45,426.86400000000003
2016-12-02 09:00,450.213
2016-12-02 09:15,464.919
2016-12-02 09:30,470.48
2016-12-02 09:45,458.813
2016-12-02 10:00,474.053
2016-12-02 10:15,483.18899999999996
2016-12-02 10:30,478.17099999999994
2016-12-02 10:45,492.80100000000004
2016-12-02 11:00,481.428
2016-12-02 11:15,490.15999999999997
2016-12-02 11:30,482.81500000000005
2016-12-02 11:45,495.598
2016-12-02 12:00,507.01099999999997
2016-12-02 12:15,490.34400000000005
2016-12-02 12:30,479.348
2016-12-02 12:45,498.928
2016-12-02 13:00,503.19599999999997
2016-12-02 13:15,485.496
2016-12-02 13:30,504.593
2016-12-02 13:45,489.92100000000005
2016-12-02 14:00,480.71299999999997
2016-12-02 14:15,484.119
2016-12-02 14:30,479.598
2016-12-02 14:45,476.949
2016-12-02 15:00,477.522
2016-12-02 15:15,479.894
2016-12-02 15:30,481.20799999999997
2016-12-02 15:45,483.777
2016-12-02 16:00,489.1
2016-12-02 16:15,471.139
2016-12-02 16:30,459.601
2016-12-02 16:45,457.825
2016-12-02 17:00,447.226
2016-12-02 17:15,438.803
2016-12-02 17:30,448.31600000000003
2016-12-02 17:45,446.652
2016-12-02 18:00,428.158
2016-12-02 18:15,449.264
2016-12-02 18:30,421.77
2016-12-02 18:45,417.67600000000004
2016-12-02 19:00,414.028
2016-12-02 19:15,409.74
2016-12-02 19:30,409.39
2016-12-02 19:45,404.332
2016-12-02 20:00,393.90999999999997
2016-12-02 20:15,400.619
2016-12-02 20:30,401.21299999999997
2016-12-02 20:45,391.808
2016-12-02 21:00,384.421
2016-12-02 21:15,388.196
2016-12-02 21:30,389.698
2016-12-02 21:45,391.97900000000004
2016-12-02 22:00,389.174
2016-12-02 22:15,385.097
2016-12-02 22:30,380.45000000000005
2016-12-02 22:45,379.08900000000006
2016-12-02 23:00,374.67699999999996
2016-12-02 23:15,377.315
2016-12-02 23:30,375.37399999999997
2016-12-02 23:45,376.861
2016-12-03 00:00,376.60699999999997
2016-12-03 00:15,372.968
2016-12-03 00:30,372.108
2016-12-03 00:45,371.78000000000003
2016-12-03 01:00,367.64599999999996
2016-12-03 01:15,374.13199999999995
2016-12-03 01:30,372.519
2016-12-03 01:45,373.837
2016-12-03 02:00,364.14300000000003
2016-12-03 02:15,366.346
2016-12-03 02:30,366.74100000000004
2016-12-03 02:45,368.598
2016-12-03 03:00,369.269
2016-12-03 03:15,370.29999999999995
2016-12-03 03:30,372.446
2016-12-03 03:45,367.41700000000003
2016-12-03 04:00,369.41499999999996
2016-12-03 04:15,369.0
2016-12-03 04:30,369.896
2016-12-03 04:45,370.25100000000003
2016-12-03 05:00,370.70000000000005
2016-12-03 05:15,372.26599999999996
2016-12-03 05:30,373.38800000000003
2016-12-03 05:45,370.565
2016-12-03 06:00,368.14700000000005
2016-12-03 06:15,367.29400000000004
2016-12-03 06:30,368.67699999999996
2016-12-03 06:45,367.02000000000004
2016-12-03 07:00,367.962
2016-12-03 07:15,373.78499999999997
2016-12-03 07:30,374.524
2016-12-03 07:45,372.967
2016-12-03 08:00,371.796
2016-12-03 08:15,373.71799999999996
2016-12-03 08:30,376.593
2016-12-03 08:45,373.238
2016-12-03 09:00,382.634
2016-12-03 09:15,385.918
2016-12-03 09:30,400.68899999999996
2016-12-03 09:45,382.003
2016-12-03 10:00,387.824
2016-12-03 10:15,386.16200000000003
2016-12-03 10:30,379.975
2016-12-03 10:45,383.728
2016-12-03 11:00,389.871
2016-12-03 11:15,385.938
2016-12-03 11:30,392.70799999999997
2016-12-03 11:45,385.979
2016-12-03 12:00,381.755
2016-12-03 12:15,386.694
2016-12-03 12:30,388.12300000000005
2016-12-03 12:45,384.947
2016-12-03 13:00,393.916
2016-12-03 13:15,386.562
2016-12-03 13:30,387.646
2016-12-03 13:45,393.93399999999997
2016-12-03 14:00,401.14500000000004
2016-12-03 14:15,389.214
2016-12-03 14:30,388.169
2016-12-03 14:45,398.11499999999995
2016-12-03 15:00,402.919
2016-12-03 15:15,398.989
2016-12-03 15:30,399.50100000000003
2016-12-03 15:45,392.776
2016-12-03 16:00,397.442
2016-12-03 16:15,402.743
2016-12-03 16:30,400.819
2016-12-03 16:45,404.572
2016-12-03 17:00,398.85
2016-12-03 17:15,402.811
2016-12-03 17:30,396.154
2016-12-03 17:45,389.02299999999997
2016-12-03 18:00,389.389
2016-12-03 18:15,388.21977641408756
2016-12-03 18:30,384.276
2016-12-03 18:45,384.64
2016-12-03 19:00,390.138
2016-12-03 19:15,390.244
2016-12-03 19:30,385.85699999999997
2016-12-03 19:45,384.815
2016-12-03 20:00,383.761
2016-12-03 20:15,379.34299999999996
2016-12-03 20:30,378.582
2016-12-03 20:45,380.791
2016-12-03 21:00,379.404
2016-12-03 21:15,376.64700000000005
2016-12-03 21:30,377.921
2016-12-03 21:45,382.62300000000005
2016-12-03 22:00,381.976
2016-12-03 22:15,374.32099999999997
2016-12-03 22:30,377.451
2016-12-03 22:45,373.839
2016-12-03 23:00,371.178
2016-12-03 23:15,371.666
2016-12-03 23:30,376.215
2016-12-03 23:45,370.114
2016-12-04 00:00,371.965
2016-12-04 00:15,368.873
2016-12-04 00:30,364.053
2016-12-04 00:45,363.82500000000005
2016-12-04 01:00,364.054
2016-12-04 01:15,368.07099999999997
2016-12-04 01:30,370.268
2016-12-04 01:45,369.28499999999997
2016-12-04 02:00,366.553
2016-12-04 02:15,364.524
2016-12-04 02:30,363.653
2016-12-04 02:45,360.12600000000003
2016-12-04 03:00,362.396
2016-12-04 03:15,368.308
2016-12-04 03:30,365.023
2016-12-04 03:45,364.368
2016-12-04 04:00,361.524
2016-12-04 04:15,362.599
2016-12-04 04:30,363.05600000000004
2016-12-04 04:45,364.65500000000003
2016-12-04 05:00,365.02
2016-12-04 05:15,366.33799999999997
2016-12-04 05:30,370.1
2016-12-04 05:45,367.37199999999996
2016-12-04 06:00,368.14
2016-12-04 06:15,366.851
2016-12-04 06:30,362.14
2016-12-04 06:45,362.278
2016-12-04 07:00,365.83099999999996
2016-12-04 07:15,372.656
2016-12-04 07:30,368.50199999999995
2016-12-04 07:45,370.08000000000004
2016-12-04 08:00,366.867
2016-12-04 08:15,367.96799999999996
2016-12-04 08:30,362.371
2016-12-04 08:45,366.815
2016-12-04 09:00,370.146
2016-12-04 09:15,369.225
2016-12-04 09:30,372.229
2016-12-04 09:45,367.084
2016-12-04 10:00,372.645
2016-12-04 10:15,373.412
2016-12-04 10:30,375.282
2016-12-04 10:45,372.97900000000004
2016-12-04 11:00,383.815
2016-12-04 11:15,386.026
2016-12-04 11:30,385.428
2016-12-04 11:45,388.62699999999995
2016-12-04 12:00,389.66700000000003
2016-12-04 12:15,393.014
2016-12-04 12:30,399.472
2016-12-04 12:45,400.38
2016-12-04 13:00,416.72
2016-12-04 13:15,399.63
2016-12-04 13:30,395.06800000000004
2016-12-04 13:45,391.942
2016-12-04 14:00,396.46000000000004
2016-12-04 14:15,395.039
2016-12-04 14:30,414.551
2016-12-04 14:45,394.354
2016-12-04 15:00,399.005
2016-12-04 15:15,398.50600000000003
2016-12-04 15:30,402.13300000000004
2016-12-04 15:45,400.548
2016-12-04 16:00,396.766
2016-12-04 16:15,395.49699999999996
2016-12-04 16:30,396.97299999999996
2016-12-04 16:45,397.44100000000003
2016-12-04 17:00,396.214
2016-12-04 17:15,388.293
2016-12-04 17:30,390.231
2016-12-04 17:45,399.301
2016-12-04 18:00,400.754
2016-12-04 18:15,397.07985071012234
2016-12-04 18:30,391.395
2016-12-04 18:45,395.177
2016-12-04 19:00,392.942
2016-12-04 19:15,394.349
2016-12-04 19:30,393.851
2016-12-04 19:45,392.041
2016-12-04 20:00,391.101
2016-12-04 20:15,391.068
2016-12-04 20:30,393.28200000000004
2016-12-04 20:45,389.207
2016-12-04 21:00,389.4
2016-12-04 21:15,388.876
2016-12-04 21:30,389.238
2016-12-04 21:45,387.154
2016-12-04 22:00,385.90299999999996
2016-12-04 22:15,383.52000000000004
2016-12-04 22:30,381.268
2016-12-04 22:45,382.463
2016-12-04 23:00,377.082
2016-12-04 23:15,379.323
2016-12-04 23:30,377.51300000000003
2016-12-04 23:45,376.19599999999997
2016-12-05 00:00,375.228
2016-12-05 00:15,374.097
2016-12-05 00:30,375.066
2016-12-05 00:45,373.32
2016-12-05 01:00,374.901
2016-12-05 01:15,370.74
2016-12-05 01:30,371.50300000000004
2016-12-05 01:45,373.19500000000005
2016-12-05 02:00,372.832
2016-12-05 02:15,373.12
2016-12-05 02:30,371.879
2016-12-05 02:45,367.145
2016-12-05 03:00,366.187
2016-12-05 03:15,365.435
2016-12-05 03:30,367.817
2016-12-05 03:45,370.693
2016-12-05 04:00,369.52299999999997
2016-12-05 04:15,370.092
2016-12-05 04:30,368.502
2016-12-05 04:45,367.676
2016-12-05 05:00,369.34200000000004
2016-12-05 05:15,374.005
2016-12-05 05:30,376.002
2016-12-05 05:45,375.257
2016-12-05 06:00,375.01800000000003
2016-12-05 06:15,374.014
2016-12-05 06:30,376.53
2016-12-05 06:45,379.824
2016-12-05 07:00,381.96299999999997
2016-12-05 07:15,391.66499999999996
2016-12-05 07:30,393.90700000000004
2016-12-05 07:45,401.731
2016-12-05 08:00,410.736
2016-12-05 08:15,410.987
2016-12-05 08:30,425.87699999999995
2016-12-05 08:45,424.031
2016-12-05 09:00,440.245
2016-12-05 09:15,456.3
2016-12-05 09:30,457.148
2016-12-05 09:45,461.197
2016-12-05 10:00,460.765
2016-12-05 10:15,463.235
2016-12-05 10:30,476.34299999999996
2016-12-05 10:45,471.536
2016-12-05 11:00,496.179
2016-12-05 11:15,491.949
2016-12-05 11:30,484.481
2016-12-05 11:45,489.861
2016-12-05 12:00,473.868
2016-12-05 12:15,472.094
2016-12-05 12:30,486.477
2016-12-05 12:45,477.749
2016-12-05 13:00,479.392
2016-12-05 13:15,484.29699999999997
2016-12-05 13:30,485.345
2016-12-05 13:45,485.49299999999994
2016-12-05 14:00,479.13599999999997
2016-12-05 14:15,479.68399999999997
2016-12-05 14:30,474.98699999999997
2016-12-05 14:45,494.98799999999994
2016-12-05 15:00,476.369
2016-12-05 15:15,479.014
2016-12-05 15:30,492.21899999999994
2016-12-05 15:45,480.15600000000006
2016-12-05 16:00,478.077
2016-12-05 16:15,478.452
2016-12-05 16:30,470.303
2016-12-05 16:45,464.29499999999996
2016-12-05 17:00,463.956
2016-12-05 17:15,452.037
2016-12-05 17:30,452.368
2016-12-05 17:45,441.17600000000004
2016-12-05 18:00,426.121
2016-12-05 18:15,432.19535452754286
2016-12-05 18:30,415.37600000000003
2016-12-05 18:45,419.293
2016-12-05 19:00,411.51
2016-12-05 19:15,405.945
2016-12-05 19:30,415.004
2016-12-05 19:45,410.484
2016-12-05 20:00,404.764
2016-12-05 20:15,402.581
2016-12-05 20:30,398.076
2016-12-05 20:45,398.375
2016-12-05 21:00,391.246
2016-12-05 21:15,392.491
2016-12-05 21:30,390.84900000000005
2016-12-05 21:45,391.773
2016-12-05 22:00,387.009
2016-12-05 22:15,386.887
2016-12-05 22:30,384.005
2016-12-05 22:45,381.261
2016-12-05 23:00,380.602
2016-12-05 23:15,382.286
2016-12-05 23:30,375.961
2016-12-05 23:45,381.685
2016-12-06 00:00,377.68899999999996
2016-12-06 00:15,377.086
2016-12-06 00:30,374.76
2016-12-06 00:45,380.101
2016-12-06 01:00,375.361
2016-12-06 01:15,374.014
2016-12-06 01:30,372.53700000000003
2016-12-06 01:45,374.325
2016-12-06 02:00,376.2997325194229
2016-12-06 02:15,375.164
2016-12-06 02:30,370.84299999999996
2016-12-06 02:45,371.49
2016-12-06 03:00,374.25899999999996
2016-12-06 03:15,374.083
2016-12-06 03:30,373.755
2016-12-06 03:45,376.874
2016-12-06 04:00,373.66299999999995
2016-12-06 04:15,370.481
2016-12-06 04:30,373.17600000000004
2016-12-06 04:45,374.183
2016-12-06 05:00,368.241
2016-12-06 05:15,368.985
2016-12-06 05:30,372.467
2016-12-06 05:45,371.295
2016-12-06 06:00,379.193
2016-12-06 06:15,373.54499999999996
2016-12-06 06:30,369.099
2016-12-06 06:45,380.996
2016-12-06 07:00,381.741
2016-12-06 07:15,391.051
2016-12-06 07:30,390.145
2016-12-06 07:45,397.253
2016-12-06 08:00,415.622
2016-12-06 08:15,421.27299999999997
2016-12-06 08:30,425.597
2016-12-06 08:45,419.127
2016-12-06 09:00,427.53999999999996
2016-12-06 09:15,462.101
2016-12-06 09:30,458.313
2016-12-06 09:45,472.279
2016-12-06 10:00,483.54
2016-12-06 10:15,474.044
2016-12-06 10:30,474.64199999999994
2016-12-06 10:45,477.96899999999994
2016-12-06 11:00,478.579
2016-12-06 11:15,485.356
2016-12-06 11:30,485.447
2016-12-06 11:45,479.024
2016-12-06 12:00,481.363
2016-12-06 12:15,485.718
2016-12-06 12:30,481.086
2016-12-06 12:45,499.536
2016-12-06 13:00,501.116
2016-12-06 13:15,507.488
2016-12-06 13:30,492.766
2016-12-06 13:45,488.557
2016-12-06 14:00,483.573
2016-12-06 14:15,480.929
2016-12-06 14:30,483.97400000000005
2016-12-06 14:45,481.65000000000003
2016-12-06 15:00,494.83400000000006
2016-12-06 15:15,480.533
2016-12-06 15:30,489.238
2016-12-06 15:45,473.476
2016-12-06 16:00,490.72400000000005
2016-12-06 16:15,495.23199999999997
2016-12-06 16:30,495.261
2016-12-06 16:45,497.985
2016-12-06 17:00,470.128
2016-12-06 17:15,463.574
2016-12-06 17:30,466.693
2016-12-06 17:45,460.638
2016-12-06 18:00,435.17240111034005
2016-12-06 18:15,431.43214455917393
2016-12-06 18:30,426.284
2016-12-06 18:45,429.696
2016-12-06 19:00,424.413
2016-12-06 19:15,421.76500000000004
2016-12-06 19:30,421.035
2016-12-06 19:45,421.43600000000004
2016-12-06 20:00,419.751
2016-12-06 20:15,414.824
2016-12-06 20:30,421.713
2016-12-06 20:45,407.784
2016-12-06 21:00,407.303
2016-12-06 21:15,403.121
2016-12-06 21:30,396.66700000000003
2016-12-06 21:45,399.815
2016-12-06 22:00,392.712
2016-12-06 22:15,392.85400000000004
2016-12-06 22:30,392.815
2016-12-06 22:45,393.238
2016-12-06 23:00,393.86
2016-12-06 23:15,390.36400000000003
2016-12-06 23:30,390.356
2016-12-06 23:45,389.388
2016-12-07 00:00,390.092
2016-12-07 00:15,389.519
2016-12-07 00:30,390.221
2016-12-07 00:45,388.58500000000004
2016-12-07 01:00,395.92
2016-12-07 01:15,388.02
2016-12-07 01:30,388.70500000000004
2016-12-07 01:45,389.418
2016-12-07 02:00,387.764
2016-12-07 02:15,384.979
2016-12-07 02:30,378.598
2016-12-07 02:45,364.625
2016-12-07 03:00,368.438
2016-12-07 03:15,377.88800000000003
2016-12-07 03:30,365.106
2016-12-07 03:45,360.155
2016-12-07 04:00,365.424
2016-12-07 04:15,364.31
2016-12-07 04:30,377.12800000000004
2016-12-07 04:45,374.552
2016-12-07 05:00,374.312
2016-12-07 05:15,378.59999999999997
2016-12-07 05:30,375.673
2016-12-07 05:45,375.82599999999996
2016-12-07 06:00,370.252
2016-12-07 06:15,373.987
2016-12-07 06:30,377.146
2016-12-07 06:45,386.21000000000004
2016-12-07 07:00,392.221
2016-12-07 07:15,391.154
2016-12-07 07:30,404.127
2016-12-07 07:45,409.738
2016-12-07 08:00,424.83799999999997
2016-12-07 08:15,431.03700000000003
2016-12-07 08:30,442.03999999999996
2016-12-07 08:45,448.123
2016-12-07 09:00,424.267
2016-12-07 09:15,450.632
2016-12-07 09:30,479.831
2016-12-07 09:45,470.79200000000003
2016-12-07 10:00,477.54
2016-12-07 10:15,471.36299999999994
2016-12-07 10:30,480.065
2016-12-07 10:45,482.957
2016-12-07 11:00,484.573
2016-12-07 11:15,482.52299999999997
2016-12-07 11:30,483.91599999999994
2016-12-07 11:45,479.811
2016-12-07 12:00,484.832
2016-12-07 12:15,482.13800000000003
2016-12-07 12:30,478.571
2016-12-07 12:45,482.574
2016-12-07 13:00,521.674
2016-12-07 13:15,487.63199999999995
2016-12-07 13:30,479.596
2016-12-07 13:45,496.444
2016-12-07 14:00,482.61400000000003
2016-12-07 14:15,489.49
2016-12-07 14:30,492.908
2016-12-07 14:45,499.682
2016-12-07 15:00,496.293
2016-12-07 15:15,495.639
2016-12-07 15:30,487.34
2016-12-07 15:45,496.62399999999997
2016-12-07 16:00,496.539
2016-12-07 16:15,496.724
2016-12-07 16:30,490.05999999999995
2016-12-07 16:45,486.18
2016-12-07 17:00,481.287
2016-12-07 17:15,494.86199999999997
2016-12-07 17:30,471.18999999999994
2016-12-07 17:45,461.521
2016-12-07 18:00,441.522
2016-12-07 18:15,448.26200000000006
2016-12-07 18:30,438.871
2016-12-07 18:45,428.073
2016-12-07 19:00,423.204
2016-12-07 19:15,415.031
2016-12-07 19:30,415.01
2016-12-07 19:45,413.094
2016-12-07 20:00,410.71
2016-12-07 20:15,409.014
2016-12-07 20:30,415.308
2016-12-07 20:45,404.454
2016-12-07 21:00,401.009
2016-12-07 21:15,400.692
2016-12-07 21:30,399.142
2016-12-07 21:45,402.357
2016-12-07 22:00,402.748
2016-12-07 22:15,398.033
2016-12-07 22:30,402.814
2016-12-07 22:45,403.229
2016-12-07 23:00,406.577
2016-12-07 23:15,400.821
2016-12-07 23:30,396.107
2016-12-07 23:45,399.67199999999997
2016-12-08 00:00,394.33099999999996
2016-12-08 00:15,386.48
2016-12-08 00:30,385.166
2016-12-08 00:45,391.536
2016-12-08 01:00,389.349
2016-12-08 01:15,386.132
2016-12-08 01:30,382.799
2016-12-08 01:45,383.471
2016-12-08 02:00,383.495
2016-12-08 02:15,385.054
2016-12-08 02:30,383.96299999999997
2016-12-08 02:45,384.212
2016-12-08 03:00,383.306
2016-12-08 03:15,380.58
2016-12-08 03:30,387.578
2016-12-08 03:45,384.18096363188573
2016-12-08 04:00,382.96299999999997
2016-12-08 04:15,383.752
2016-12-08 04:30,385.95799999999997
2016-12-08 04:45,383.711
2016-12-08 05:00,380.228
2016-12-08 05:15,380.31800000000004
2016-12-08 05:30,381.318
2016-12-08 05:45,380.33000000000004
2016-12-08 06:00,380.55400000000003
2016-12-08 06:15,378.615
2016-12-08 06:30,379.144
2016-12-08 06:45,381.435
2016-12-08 07:00,396.644
2016-12-08 07:15,392.938
2016-12-08 07:30,398.836
2016-12-08 07:45,401.193
2016-12-08 08:00,417.33299999999997
2016-12-08 08:15,415.72700000000003
2016-12-08 08:30,420.031
2016-12-08 08:45,448.01099999999997
2016-12-08 09:00,445.921
2016-12-08 09:15,441.615
2016-12-08 09:30,471.509
2016-12-08 09:45,475.182
2016-12-08 10:00,481.354
2016-12-08 10:15,494.09799999999996
2016-12-08 10:30,485.589
2016-12-08 10:45,506.706
2016-12-08 11:00,495.62300000000005
2016-12-08 11:15,493.05
2016-12-08 11:30,493.77099999999996
2016-12-08 11:45,489.735
2016-12-08 12:00,492.82000000000005
2016-12-08 12:15,479.86699999999996
2016-12-08 12:30,487.326
2016-12-08 12:45,490.401
2016-12-08 13:00,494.495
2016-12-08 13:15,493.091
2016-12-08 13:30,495.625
2016-12-08 13:45,493.681
2016-12-08 14:00,492.636
2016-12-08 14:15,491.289
2016-12-08 14:30,498.786
2016-12-08 14:45,493.901
2016-12-08 15:00,477.23299999999995
2016-12-08 15:15,492.26
2016-12-08 15:30,479.621
2016-12-08 15:45,473.36
2016-12-08 16:00,476.389
2016-12-08 16:15,475.249
2016-12-08 16:30,471.45399999999995
2016-12-08 16:45,473.059
2016-12-08 17:00,451.173
2016-12-08 17:15,448.683
2016-12-08 17:30,447.264
2016-12-08 17:45,442.20000000000005
2016-12-08 18:00,437.101
2016-12-08 18:15,421.209
2016-12-08 18:30,424.72999999999996
2016-12-08 18:45,420.007
2016-12-08 19:00,419.87800000000004
2016-12-08 19:15,420.204
2016-12-08 19:30,414.493
2016-12-08 19:45,405.374
2016-12-08 20:00,408.023
2016-12-08 20:15,398.411
2016-12-08 20:30,406.15
2016-12-08 20:45,410.573
2016-12-08 21:00,407.151
2016-12-08 21:15,406.576
2016-12-08 21:30,409.744
2016-12-08 21:45,412.584
2016-12-08 22:00,410.878
2016-12-08 22:15,410.057
2016-12-08 22:30,400.21299999999997
2016-12-08 22:45,391.74
2016-12-08 23:00,390.113
2016-12-08 23:15,387.98900000000003
2016-12-08 23:30,388.233
2016-12-08 23:45,389.502
2016-12-09 00:00,386.397
2016-12-09 00:15,388.548
2016-12-09 00:30,386.207
2016-12-09 00:45,384.74800000000005
2016-12-09 01:00,384.622
2016-12-09 01:15,382.98
2016-12-09 01:30,381.844
2016-12-09 01:45,387.83299999999997
2016-12-09 02:00,388.54600000000005
2016-12-09 02:15,387.823
2016-12-09 02:30,391.269
2016-12-09 02:45,385.766
2016-12-09 03:00,375.897
2016-12-09 03:15,377.026
2016-12-09 03:30,376.258
2016-12-09 03:45,375.129
2016-12-09 04:00,373.67900000000003
2016-12-09 04:15,372.645
2016-12-09 04:30,370.668
2016-12-09 04:45,375.34
2016-12-09 05:00,373.577
2016-12-09 05:15,377.18600000000004
2016-12-09 05:30,373.02599999999995
2016-12-09 05:45,377.971
2016-12-09 06:00,376.411
2016-12-09 06:15,379.924
2016-12-09 06:30,381.94800000000004
2016-12-09 06:45,383.94
2016-12-09 07:00,388.684
2016-12-09 07:15,389.549
2016-12-09 07:30,406.877
2016-12-09 07:45,393.77700000000004
2016-12-09 08:00,397.24
2016-12-09 08:15,410.88
2016-12-09 08:30,414.724
2016-12-09 08:45,419.461
2016-12-09 09:00,420.22299999999996
2016-12-09 09:15,436.792
2016-12-09 09:30,437.862
2016-12-09 09:45,462.655
2016-12-09 10:00,444.292
2016-12-09 10:15,480.672
2016-12-09 10:30,455.097
2016-12-09 10:45,470.99600000000004
2016-12-09 11:00,460.09900000000005
2016-12-09 11:15,463.699
2016-12-09 11:30,458.53200000000004
2016-12-09 11:45,460.409
2016-12-09 12:00,464.425
2016-12-09 12:15,467.064
2016-12-09 12:30,468.273
2016-12-09 12:45,468.66499999999996
2016-12-09 13:00,474.06600000000003
2016-12-09 13:15,478.645
2016-12-09 13:30,476.76099999999997
2016-12-09 13:45,473.21000000000004
2016-12-09 14:00,482.16700000000003
2016-12-09 14:15,476.543
2016-12-09 14:30,501.632
2016-12-09 14:45,499.801
2016-12-09 15:00,482.995
2016-12-09 15:15,480.51700000000005
2016-12-09 15:30,503.301
2016-12-09 15:45,487.39
2016-12-09 16:00,475.807
2016-12-09 16:15,477.217
2016-12-09 16:30,476.79
2016-12-09 16:45,466.305
2016-12-09 17:00,447.611
2016-12-09 17:15,436.98
2016-12-09 17:30,434.75300000000004
2016-12-09 17:45,434.826
2016-12-09 18:00,418.54200000000003
2016-12-09 18:15,405.7159348165175
2016-12-09 18:30,406.836
2016-12-09 18:45,401.543
2016-12-09 19:00,407.519
2016-12-09 19:15,399.628
2016-12-09 19:30,394.088
2016-12-09 19:45,402.89300000000003
2016-12-09 20:00,396.067
2016-12-09 20:15,393.13199999999995
2016-12-09 20:30,398.538
2016-12-09 20:45,388.511
2016-12-09 21:00,391.153
2016-12-09 21:15,387.58
2016-12-09 21:30,384.573
2016-12-09 21:45,389.327
2016-12-09 22:00,381.659
2016-12-09 22:15,383.818
2016-12-09 22:30,385.487
2016-12-09 22:45,382.27299999999997
2016-12-09 23:00,387.418
2016-12-09 23:15,387.42999999999995
2016-12-09 23:30,379.512
2016-12-09 23:45,380.418
2016-12-10 00:00,380.176
2016-12-10 00:15,376.18800000000005
2016-12-10 00:30,373.654
2016-12-10 00:45,372.333
