Date,BAR_KWH_Main_Electric (kWh),BAR_PWR_Main_Electric (kW)
2017-12-03 02:00,6763.392000000924,76.032
2017-12-03 02:15,6782.4000000003725,76.032
2017-12-03 02:30,6799.679999999702,69.12
2017-12-03 02:45,6816.960000000894,69.12
2017-12-03 03:00,6835.968000000343,76.032
2017-12-03 03:15,6854.975999999791,76.032
2017-12-03 03:30,6872.2560000009835,69.12
2017-12-03 03:45,6891.264000000432,76.032
2017-12-03 04:00,6908.543999999762,69.12
2017-12-03 04:15,6927.552000001073,76.032
2017-12-03 04:30,6944.832000000402,69.12
2017-12-03 04:45,6963.839999999851,76.032
2017-12-03 05:00,6982.8479999993,76.032
2017-12-03 05:15,7000.128000000492,69.12
2017-12-03 05:30,7019.13599999994,76.032
2017-12-03 05:45,7038.143999999389,76.032
2017-12-03 06:00,7055.424000000581,69.12
2017-12-03 06:15,7074.43200000003,76.032
2017-12-03 06:30,7091.711999999359,69.12
2017-12-03 06:45,7112.44800000079,82.944
2017-12-03 07:00,7150.463999999687,152.064
2017-12-03 07:15,7186.752000000328,145.152
2017-12-03 07:30,7224.768000001088,152.064
2017-12-03 07:45,7261.055999999866,145.152
2017-12-03 08:00,7299.072000000626,152.064
2017-12-03 08:15,7337.087999999523,152.064
2017-12-03 08:30,7373.376000000164,145.152
2017-12-03 08:45,7409.664000000805,145.152
2017-12-03 09:00,7445.951999999583,145.152
2017-12-03 09:15,7483.968000000343,152.064
2017-12-03 09:30,7520.2560000009835,145.152
2017-12-03 09:45,7558.271999999881,152.064
2017-12-03 10:00,7594.5600000005215,145.152
2017-12-03 10:15,7632.575999999419,152.064
2017-12-03 10:30,7670.592000000179,152.064
2017-12-03 10:45,7708.608000000939,152.064
2017-12-03 11:00,7746.623999999836,152.064
2017-12-03 11:15,7784.640000000596,152.064
2017-12-03 11:30,7822.655999999493,152.064
2017-12-03 11:45,7862.4000000003725,158.976
2017-12-03 12:00,7900.41599999927,152.064
2017-12-03 12:15,7940.160000000149,158.976
2017-12-03 12:30,7978.176000000909,152.064
2017-12-03 12:45,8016.191999999806,152.064
2017-12-03 13:00,8055.936000000685,158.976
2017-12-03 13:15,8095.679999999702,158.976
2017-12-03 13:30,8135.424000000581,158.976
2017-12-03 13:45,8176.895999999717,165.888
2017-12-03 14:00,8216.640000000596,158.976
2017-12-03 14:15,8256.383999999613,158.976
2017-12-03 14:30,8297.856000000611,165.888
2017-12-03 14:45,8337.599999999627,158.976
2017-12-03 15:00,8377.344000000507,158.976
2017-12-03 15:15,8418.815999999642,165.888
2017-12-03 15:30,8458.560000000522,158.976
2017-12-03 15:45,8498.303999999538,158.976
2017-12-03 16:00,8538.048000000417,158.976
2017-12-03 16:15,8581.247999999672,172.8
2017-12-03 16:30,8620.992000000551,158.976
2017-12-03 16:45,8662.463999999687,165.888
2017-12-03 17:00,8703.936000000685,165.888
2017-12-03 17:15,8745.407999999821,165.888
2017-12-03 17:30,8785.1520000007,155.52
2017-12-03 17:45,8826.623999999836,165.888
2017-12-03 18:00,8869.824000000954,172.8
2017-12-03 18:15,8911.29600000009,165.888
2017-12-03 18:30,8952.768000001088,165.888
2017-12-03 18:45,8995.968000000343,172.8
2017-12-03 19:00,9037.439999999478,165.888
2017-12-03 19:15,9078.912000000477,165.888
2017-12-03 19:30,9120.383999999613,165.888
2017-12-03 19:45,9160.128000000492,158.976
2017-12-03 20:00,9201.599999999627,165.888
2017-12-03 20:15,9241.344000000507,158.976
2017-12-03 20:30,9281.087999999523,158.976
2017-12-03 20:45,9320.832000000402,158.976
2017-12-03 21:00,9360.575999999419,158.976
2017-12-03 21:15,9400.320000000298,158.976
2017-12-03 21:30,9438.336000001058,152.064
2017-12-03 21:45,9476.351999999955,152.064
2017-12-03 22:00,9495.359999999404,76.032
2017-12-03 22:15,9514.368000000715,76.032
2017-12-03 22:30,9533.376000000164,76.032
2017-12-03 22:45,9552.383999999613,76.032
2017-12-03 23:00,9571.392000000924,76.032
2017-12-03 23:15,9590.400000000373,76.032
2017-12-03 23:30,9607.679999999702,69.12
2017-12-03 23:45,9626.688000001013,76.032
2017-12-04 00:00,9645.696000000462,76.032
2017-12-04 00:15,9662.975999999791,69.12
2017-12-04 00:30,9681.984000001103,76.032
2017-12-04 00:45,9700.992000000551,76.032
2017-12-04 01:00,9718.27199999988,69.12
2017-12-04 01:15,9737.27999999933,76.032
2017-12-04 01:30,9754.560000000522,69.12
2017-12-04 01:45,9773.56799999997,76.032
2017-12-04 02:00,9790.8479999993,69.12
2017-12-04 02:15,9809.856000000611,76.032
2017-12-04 02:30,9828.86400000006,76.032
2017-12-04 02:45,9847.871999999508,76.032
2017-12-04 03:00,9866.88000000082,76.032
2017-12-04 03:15,9885.888000000268,76.032
2017-12-04 03:30,9904.895999999717,76.032
2017-12-04 03:45,9923.904000001028,76.032
2017-12-04 04:00,9942.912000000477,76.032
2017-12-04 04:15,9961.919999999925,76.032
2017-12-04 04:30,9980.927999999374,76.032
2017-12-04 04:45,9999.936000000685,76.032
2017-12-04 05:00,10020.672000000253,82.944
2017-12-04 05:15,10039.679999999702,76.032
2017-12-04 05:30,10056.960000000894,69.12
2017-12-04 05:45,10077.696000000462,82.944
2017-12-04 06:00,10096.70399999991,76.032
2017-12-04 06:15,10115.71199999936,76.032
2017-12-04 06:30,10134.72000000067,76.032
2017-12-04 06:45,10155.456000000238,82.944
2017-12-04 07:00,10193.472000000998,152.064
2017-12-04 07:15,10234.944000000134,165.888
2017-12-04 07:30,10272.960000000894,152.064
2017-12-04 07:45,10314.43200000003,165.888
2017-12-04 08:00,10355.904000001028,165.888
2017-12-04 08:15,10397.376000000164,165.888
2017-12-04 08:30,10440.575999999419,172.8
2017-12-04 08:45,10483.776000000536,172.8
2017-12-04 09:00,10530.43200000003,186.624
2017-12-04 09:15,10578.815999999642,193.536
2017-12-04 09:30,10627.199999999255,193.536
2017-12-04 09:45,10677.31200000085,200.448
2017-12-04 10:00,10729.1520000007,207.36
2017-12-04 10:15,10780.992000000551,207.36
2017-12-04 10:30,10834.560000000522,214.272
2017-12-04 10:45,10888.128000000492,214.272
2017-12-04 11:00,10943.424000000581,221.184
2017-12-04 11:15,10996.992000000551,214.272
2017-12-04 11:30,11054.01600000076,228.096
2017-12-04 11:45,11107.58400000073,214.272
2017-12-04 12:00,11161.1520000007,214.272
2017-12-04 12:15,11214.72000000067,214.272
2017-12-04 12:30,11266.560000000522,207.36
2017-12-04 12:45,11321.856000000611,221.184
2017-12-04 13:00,11375.424000000581,214.272
2017-12-04 13:15,11430.72000000067,221.184
2017-12-04 13:30,11486.01600000076,221.184
2017-12-04 13:45,11539.58400000073,214.272
2017-12-04 14:00,11594.88000000082,221.184
2017-12-04 14:15,11646.72000000067,207.36
2017-12-04 14:30,11702.01600000076,221.184
2017-12-04 14:45,11755.58400000073,214.272
2017-12-04 15:00,11809.1520000007,214.272
2017-12-04 15:15,11860.992000000551,207.36
2017-12-04 15:30,11914.560000000522,214.272
2017-12-04 15:45,11969.856000000611,221.184
2017-12-04 16:00,12021.696000000462,207.36
2017-12-04 16:15,12073.536000000313,207.36
2017-12-04 16:30,12125.376000000164,207.36
2017-12-04 16:45,12178.944000000134,214.272
2017-12-04 17:00,12229.055999999866,200.448
2017-12-04 17:15,12279.167999999598,200.448
2017-12-04 17:30,12329.27999999933,200.448
2017-12-04 17:45,12379.392000000924,200.448
2017-12-04 18:00,12429.504000000656,200.448
2017-12-04 18:15,12477.888000000268,193.536
2017-12-04 18:30,12524.543999999762,186.624
2017-12-04 18:45,12571.199999999255,186.624
2017-12-04 19:00,12617.856000000611,186.624
2017-12-04 19:15,12662.783999999985,179.712
2017-12-04 19:30,12707.71199999936,179.712
2017-12-04 19:45,12752.640000000596,179.712
2017-12-04 20:00,12795.839999999851,172.8
2017-12-04 20:15,12840.768000001088,179.712
2017-12-04 20:30,12882.240000000224,165.888
2017-12-04 20:45,12925.439999999478,172.8
2017-12-04 21:00,12966.912000000477,165.888
2017-12-04 21:15,13008.383999999613,165.888
2017-12-04 21:30,13051.58400000073,172.8
2017-12-04 21:45,13093.055999999866,165.888
2017-12-04 22:00,13115.519999999553,89.856
2017-12-04 22:15,13136.256000000983,82.944
2017-12-04 22:30,13156.992000000551,82.944
2017-12-04 22:45,13179.456000000238,89.856
2017-12-04 23:00,13200.191999999806,82.944
2017-12-04 23:15,13220.927999999374,82.944
2017-12-04 23:30,13243.392000000924,89.856
2017-12-04 23:45,13264.128000000492,82.944
2017-12-05 00:00,13283.13599999994,76.032
2017-12-05 00:15,13303.871999999508,82.944
2017-12-05 00:30,13324.608000000939,82.944
2017-12-05 00:45,13345.344000000507,82.944
2017-12-05 01:00,13366.080000000075,82.944
2017-12-05 01:15,13386.815999999642,82.944
2017-12-05 01:30,13405.824000000954,76.032
2017-12-05 01:45,13426.560000000522,82.944
2017-12-05 02:00,13447.29600000009,82.944
2017-12-05 02:15,13466.303999999538,76.032
2017-12-05 02:30,13487.040000000969,82.944
2017-12-05 02:45,13507.776000000536,82.944
2017-12-05 03:00,13528.512000000104,82.944
2017-12-05 03:15,13549.247999999672,82.944
2017-12-05 03:30,13569.984000001103,82.944
2017-12-05 03:45,13592.44800000079,89.856
2017-12-05 04:00,13613.184000000358,82.944
2017-12-05 04:15,13633.919999999925,82.944
2017-12-05 04:30,13654.655999999493,82.944
2017-12-05 04:45,13675.392000000924,82.944
2017-12-05 05:00,13697.856000000611,89.856
2017-12-05 05:15,13718.592000000179,82.944
2017-12-05 05:30,13739.327999999747,82.944
2017-12-05 05:45,13761.791999999434,89.856
2017-12-05 06:00,13782.528000000864,82.944
2017-12-05 06:15,13804.992000000551,89.856
2017-12-05 06:30,13825.72800000012,82.944
2017-12-05 06:45,13849.919999999925,96.768
2017-12-05 07:00,13889.664000000805,158.976
2017-12-05 07:15,13931.13599999994,165.888
2017-12-05 07:30,13974.336000001058,172.8
2017-12-05 07:45,14015.808000000194,165.888
2017-12-05 08:00,14060.735999999568,179.712
2017-12-05 08:15,14105.664000000805,179.712
2017-12-05 08:30,14150.592000000179,179.712
2017-12-05 08:45,14197.247999999672,186.624
2017-12-05 09:00,14245.631999999285,193.536
2017-12-05 09:15,14295.74400000088,200.448
2017-12-05 09:30,14345.856000000611,200.448
2017-12-05 09:45,14397.696000000462,207.36
2017-12-05 10:00,14452.992000000551,221.184
2017-12-05 10:15,14506.560000000522,214.272
2017-12-05 10:30,14560.128000000492,214.272
2017-12-05 10:45,14613.696000000462,214.272
2017-12-05 11:00,14668.992000000551,221.184
2017-12-05 11:15,14724.28800000064,221.184
2017-12-05 11:30,14776.128000000492,207.36
2017-12-05 11:45,14829.696000000462,214.272
2017-12-05 12:00,14884.992000000551,221.184
2017-12-05 12:15,14938.560000000522,214.272
2017-12-05 12:30,14992.128000000492,214.272
2017-12-05 12:45,15045.696000000462,214.272
2017-12-05 13:00,15100.992000000551,221.184
2017-12-05 13:15,15156.28800000064,221.184
2017-12-05 13:30,15211.58400000073,221.184
2017-12-05 13:45,15266.88000000082,221.184
2017-12-05 14:00,15322.176000000909,221.184
2017-12-05 14:15,15375.74400000088,214.272
2017-12-05 14:30,15431.040000000969,221.184
2017-12-05 14:45,15486.336000001058,221.184
2017-12-05 15:00,15541.631999999285,221.184
2017-12-05 15:15,15595.199999999255,214.272
2017-12-05 15:30,15648.768000001088,214.272
2017-12-05 15:45,15702.336000001058,214.272
2017-12-05 16:00,15755.904000001028,214.272
2017-12-05 16:15,15811.199999999255,221.184
2017-12-05 16:30,15863.040000000969,207.36
2017-12-05 16:45,15914.88000000082,207.36
2017-12-05 17:00,15966.72000000067,207.36
2017-12-05 17:15,16016.832000000402,200.448
2017-12-05 17:30,16065.216000000015,193.536
2017-12-05 17:45,16115.327999999747,200.448
2017-12-05 18:00,16161.984000001103,186.624
2017-12-05 18:15,16208.640000000596,186.624
2017-12-05 18:30,16255.29600000009,182.02
2017-12-05 18:45,16301.951999999583,186.624
2017-12-05 19:00,16350.336000001058,193.536
2017-12-05 19:15,16395.264000000432,179.712
2017-12-05 19:30,16440.191999999806,179.712
2017-12-05 19:45,16485.120000001043,179.712
2017-12-05 20:00,16530.048000000417,179.712
2017-12-05 20:15,16573.247999999672,172.8
2017-12-05 20:30,16618.17600000091,179.712
2017-12-05 20:45,16661.376000000164,172.8
2017-12-05 21:00,16704.57599999942,172.8
2017-12-05 21:15,16747.776000000536,172.8
2017-12-05 21:30,16790.97599999979,172.8
2017-12-05 21:45,16832.44800000079,165.888
2017-12-05 22:00,16865.27999999933,131.328
2017-12-05 22:15,16894.655999999493,117.504
2017-12-05 22:30,16925.759999999776,124.416
2017-12-05 22:45,16955.13599999994,117.504
2017-12-05 23:00,16986.240000000224,124.416
2017-12-05 23:15,17015.616000000387,117.504
2017-12-05 23:30,17044.99200000055,117.504
2017-12-05 23:45,17074.368000000715,117.504
2017-12-06 00:00,17093.376000000164,76.032
2017-12-06 00:15,17114.11199999973,82.944
2017-12-06 00:30,17134.8479999993,82.944
2017-12-06 00:45,17155.58400000073,82.944
2017-12-06 01:00,17176.320000000298,82.944
2017-12-06 01:15,17195.327999999747,76.032
2017-12-06 01:30,17216.063999999315,82.944
2017-12-06 01:45,17235.072000000626,76.032
2017-12-06 02:00,17255.808000000194,82.944
2017-12-06 02:15,17276.54399999976,82.944
2017-12-06 02:30,17297.27999999933,82.944
2017-12-06 02:45,17316.28800000064,76.032
2017-12-06 03:00,17337.02400000021,82.944
2017-12-06 03:15,17356.031999999657,76.032
2017-12-06 03:30,17376.768000001088,82.944
2017-12-06 03:45,17397.504000000656,82.944
2017-12-06 04:00,17418.240000000224,82.944
2017-12-06 04:15,17440.70399999991,89.856
2017-12-06 04:30,17459.71199999936,76.032
2017-12-06 04:45,17482.17600000091,89.856
2017-12-06 05:00,17502.912000000477,82.944
2017-12-06 05:15,17523.648000000045,82.944
2017-12-06 05:30,17544.383999999613,82.944
2017-12-06 05:45,17565.120000001043,82.944
2017-12-06 06:00,17596.223999999464,124.416
2017-12-06 06:15,17625.599999999627,117.504
2017-12-06 06:30,17654.97599999979,117.504
2017-12-06 06:45,17686.080000000075,124.416
2017-12-06 07:00,17729.27999999933,172.8
2017-12-06 07:15,17770.752000000328,165.888
2017-12-06 07:30,17812.223999999464,165.888
2017-12-06 07:45,17855.42400000058,172.8
2017-12-06 08:00,17898.623999999836,172.8
2017-12-06 08:15,17945.27999999933,186.624
2017-12-06 08:30,17990.208000000566,179.712
2017-12-06 08:45,18035.13599999994,179.712
2017-12-06 09:00,18085.247999999672,200.448
2017-12-06 09:15,18131.904000001028,186.624
2017-12-06 09:30,18182.01600000076,200.448
2017-12-06 09:45,18232.12800000049,200.448
2017-12-06 10:00,18283.968000000343,207.36
2017-12-06 10:15,18335.808000000194,207.36
2017-12-06 10:30,18389.376000000164,214.272
2017-12-06 10:45,18441.216000000015,207.36
2017-12-06 11:00,18494.783999999985,214.272
2017-12-06 11:15,18548.351999999955,214.272
2017-12-06 11:30,18601.919999999925,214.272
2017-12-06 11:45,18655.487999999896,214.272
2017-12-06 12:00,18709.055999999866,214.272
2017-12-06 12:15,18762.623999999836,214.272
2017-12-06 12:30,18816.191999999806,214.272
2017-12-06 12:45,18868.031999999657,207.36
2017-12-06 13:00,18919.87199999951,207.36
2017-12-06 13:15,18973.43999999948,214.272
2017-12-06 13:30,19027.00799999945,214.272
2017-12-06 13:45,19080.57599999942,214.272
2017-12-06 14:00,19135.87199999951,221.184
2017-12-06 14:15,19187.71199999936,207.36
2017-12-06 14:30,19241.27999999933,214.272
2017-12-06 14:45,19296.57599999942,221.184
2017-12-06 15:00,19351.87199999951,221.184
2017-12-06 15:15,19405.43999999948,214.272
2017-12-06 15:30,19459.00799999945,214.272
2017-12-06 15:45,19512.57599999942,214.272
2017-12-06 16:00,19566.14399999939,214.272
2017-12-06 16:15,19617.984000001103,207.36
2017-12-06 16:30,19669.824000000954,207.36
2017-12-06 16:45,19723.392000000924,214.272
2017-12-06 17:00,19775.232000000775,207.36
2017-12-06 17:15,19823.616000000387,193.536
2017-12-06 17:30,19872.0,193.536
2017-12-06 17:45,19920.383999999613,193.536
2017-12-06 18:00,19968.768000001088,193.536
2017-12-06 18:15,20017.1520000007,193.536
2017-12-06 18:30,20062.080000000075,179.712
2017-12-06 18:45,20108.735999999568,186.624
2017-12-06 19:00,20153.664000000805,179.712
2017-12-06 19:15,20198.59200000018,179.712
2017-12-06 19:30,20241.791999999434,172.8
2017-12-06 19:45,20286.72000000067,179.712
2017-12-06 20:00,20329.919999999925,172.8
2017-12-06 20:15,20374.8479999993,179.712
2017-12-06 20:30,20418.048000000417,172.8
2017-12-06 20:45,20459.519999999553,165.888
2017-12-06 21:00,20502.72000000067,172.8
2017-12-06 21:15,20545.919999999925,172.8
2017-12-06 21:30,20587.392000000924,165.888
2017-12-06 21:45,20628.86400000006,161.096
2017-12-06 22:00,20659.968000000343,124.416
2017-12-06 22:15,20691.072000000626,124.416
2017-12-06 22:30,20720.44800000079,117.504
2017-12-06 22:45,20751.552000001073,124.416
2017-12-06 23:00,20780.927999999374,117.504
2017-12-06 23:15,20810.303999999538,117.504
2017-12-06 23:30,20839.679999999702,117.504
2017-12-06 23:45,20869.055999999866,117.504
2017-12-07 00:00,20891.519999999553,89.856
2017-12-07 00:15,20913.984000001103,89.856
2017-12-07 00:30,20936.44800000079,89.856
2017-12-07 00:45,20958.912000000477,89.856
2017-12-07 01:00,20981.376000000164,89.856
2017-12-07 01:15,21003.83999999985,89.856
2017-12-07 01:30,21026.303999999538,89.856
2017-12-07 01:45,21048.768000001088,89.856
2017-12-07 02:00,21071.232000000775,89.856
2017-12-07 02:15,21093.696000000462,89.856
2017-12-07 02:30,21114.43200000003,82.944
2017-12-07 02:45,21136.895999999717,89.856
2017-12-07 03:00,21159.359999999404,89.856
2017-12-07 03:15,21181.824000000954,89.856
2017-12-07 03:30,21202.56000000052,82.944
2017-12-07 03:45,21225.02400000021,89.856
2017-12-07 04:00,21247.487999999896,89.856
2017-12-07 04:15,21269.951999999583,89.856
2017-12-07 04:30,21294.14399999939,96.768
2017-12-07 04:45,21316.60800000094,89.856
2017-12-07 05:00,21339.072000000626,89.856
2017-12-07 05:15,21361.536000000313,89.856
2017-12-07 05:30,21384.0,89.856
2017-12-07 05:45,21408.191999999806,96.768
2017-12-07 06:00,21439.29600000009,124.416
2017-12-07 06:15,21468.672000000253,117.504
