Date,ETC_PWR_Building_Total (kW)
2018-02-19 11:30,357.529
2018-02-19 11:45,361.13800000000003
2018-02-19 12:00,369.35200000000003
2018-02-19 12:15,369.731
2018-02-19 12:30,364.845
2018-02-19 12:45,361.02
2018-02-19 13:00,359.99
2018-02-19 13:15,359.986
2018-02-19 13:30,356.563
2018-02-19 13:45,358.96900000000005
2018-02-19 14:00,357.362
2018-02-19 14:15,360.865
2018-02-19 14:30,358.68899999999996
2018-02-19 14:45,352.57399999999996
2018-02-19 15:00,355.357
2018-02-19 15:15,353.596
2018-02-19 15:30,354.67
2018-02-19 15:45,370.889
2018-02-19 16:00,355.98699999999997
2018-02-19 16:15,354.406
2018-02-19 16:30,358.408
2018-02-19 16:45,361.964
2018-02-19 17:00,362.48
2018-02-19 17:15,356.59
2018-02-19 17:30,355.197
2018-02-19 17:45,353.78200000000004
2018-02-19 18:00,355.706
2018-02-19 18:15,360.118
2018-02-19 18:30,359.151
2018-02-19 18:45,361.056
2018-02-19 19:00,360.341
2018-02-19 19:15,357.851
2018-02-19 19:30,359.54
2018-02-19 19:45,351.59900000000005
2018-02-19 20:00,354.88300000000004
2018-02-19 20:15,349.60400000000004
2018-02-19 20:30,349.758
2018-02-19 20:45,347.682
2018-02-19 21:00,350.837
2018-02-19 21:15,345.878
2018-02-19 21:30,341.441
2018-02-19 21:45,337.99199999999996
2018-02-19 22:00,343.362
2018-02-19 22:15,334.04499999999996
2018-02-19 22:30,335.15700000000004
2018-02-19 22:45,336.595
2018-02-19 23:00,330.328
2018-02-19 23:15,323.75
2018-02-19 23:30,339.028
2018-02-19 23:45,336.621
2018-02-20 00:00,333.749
2018-02-20 00:15,334.139
2018-02-20 00:30,329.766
2018-02-20 00:45,318.726
2018-02-20 01:00,318.192
2018-02-20 01:15,322.937
2018-02-20 01:30,319.005
2018-02-20 01:45,317.899
2018-02-20 02:00,315.86400000000003
2018-02-20 02:15,316.625
2018-02-20 02:30,328.073
2018-02-20 02:45,331.625
2018-02-20 03:00,325.904
2018-02-20 03:15,328.675
2018-02-20 03:30,325.748
2018-02-20 03:45,326.147
2018-02-20 04:00,316.94399999999996
2018-02-20 04:15,316.894
2018-02-20 04:30,319.656
2018-02-20 04:45,325.699
2018-02-20 05:00,323.819
2018-02-20 05:15,327.286
2018-02-20 05:30,324.426
2018-02-20 05:45,340.102
2018-02-20 06:00,359.698
2018-02-20 06:15,348.51
2018-02-20 06:30,348.214
2018-02-20 06:45,350.428
2018-02-20 07:00,351.376
2018-02-20 07:15,368.899
2018-02-20 07:30,365.63
2018-02-20 07:45,386.348
2018-02-20 08:00,381.03700000000003
2018-02-20 08:15,393.73400000000004
2018-02-20 08:30,406.629
2018-02-20 08:45,419.943
2018-02-20 09:00,422.903
2018-02-20 09:15,442.232
2018-02-20 09:30,442.283
2018-02-20 09:45,466.033
2018-02-20 10:00,456.067
2018-02-20 10:15,453.351
2018-02-20 10:30,463.106
2018-02-20 10:45,469.572
2018-02-20 11:00,463.104
2018-02-20 11:15,469.376
2018-02-20 11:30,487.925
2018-02-20 11:45,469.72299999999996
2018-02-20 12:00,464.682
2018-02-20 12:15,465.153
2018-02-20 12:30,450.52700000000004
2018-02-20 12:45,448.21299999999997
2018-02-20 13:00,447.83
2018-02-20 13:15,479.33899999999994
2018-02-20 13:30,468.384
2018-02-20 13:45,459.36699999999996
2018-02-20 14:00,457.05
2018-02-20 14:15,460.9393272803069
2018-02-20 14:30,453.3385160429989
2018-02-20 14:45,448.14099999999996
2018-02-20 15:00,465.335
2018-02-20 15:15,460.687
2018-02-20 15:30,468.12
2018-02-20 15:45,454.564
2018-02-20 16:00,457.567
2018-02-20 16:15,459.49799999999993
2018-02-20 16:30,452.55899999999997
2018-02-20 16:45,457.87
2018-02-20 17:00,438.134
2018-02-20 17:15,434.631
2018-02-20 17:30,420.56
2018-02-20 17:45,423.286
2018-02-20 18:00,398.482
2018-02-20 18:15,403.028
2018-02-20 18:30,395.692
2018-02-20 18:45,402.83799999999997
2018-02-20 19:00,396.549
2018-02-20 19:15,376.076
2018-02-20 19:30,376.19399999999996
2018-02-20 19:45,374.712
2018-02-20 20:00,370.177
2018-02-20 20:15,374.49300000000005
2018-02-20 20:30,371.178
2018-02-20 20:45,373.45
2018-02-20 21:00,369.676
2018-02-20 21:15,364.73800000000006
2018-02-20 21:30,363.241
2018-02-20 21:45,364.543
2018-02-20 22:00,358.387
2018-02-20 22:15,357.111
2018-02-20 22:30,357.875
2018-02-20 22:45,351.817
2018-02-20 23:00,352.09700000000004
2018-02-20 23:15,344.337
2018-02-20 23:30,349.438
2018-02-20 23:45,350.34999999999997
2018-02-21 00:00,349.375
2018-02-21 00:15,350.835
2018-02-21 00:30,347.807
2018-02-21 00:45,348.579
2018-02-21 01:00,341.807
2018-02-21 01:15,334.90999999999997
2018-02-21 01:30,334.87
2018-02-21 01:45,337.807
2018-02-21 02:00,334.019
2018-02-21 02:15,334.10699999999997
2018-02-21 02:30,333.309
2018-02-21 02:45,333.71299999999997
2018-02-21 03:00,335.405
2018-02-21 03:15,337.889
2018-02-21 03:30,334.358
2018-02-21 03:45,335.283
2018-02-21 04:00,333.69
2018-02-21 04:15,340.754
2018-02-21 04:30,338.738
2018-02-21 04:45,339.342
2018-02-21 05:00,336.88
2018-02-21 05:15,337.846
2018-02-21 05:30,335.167
2018-02-21 05:45,332.669
2018-02-21 06:00,341.94
2018-02-21 06:15,365.634
2018-02-21 06:30,349.165
2018-02-21 06:45,355.67
2018-02-21 07:00,348.399
2018-02-21 07:15,356.85
2018-02-21 07:30,358.963
2018-02-21 07:45,366.613
2018-02-21 08:00,394.649
2018-02-21 08:15,384.76099999999997
2018-02-21 08:30,390.91599999999994
2018-02-21 08:45,410.33299999999997
2018-02-21 09:00,410.593
2018-02-21 09:15,413.01700000000005
2018-02-21 09:30,431.798
2018-02-21 09:45,442.88
2018-02-21 10:00,467.592
2018-02-21 10:15,480.635
2018-02-21 10:30,485.75800000000004
2018-02-21 10:45,462.451
2018-02-21 11:00,479.745
2018-02-21 11:15,486.604
2018-02-21 11:30,474.835
2018-02-21 11:45,480.25600000000003
2018-02-21 12:00,475.272
2018-02-21 12:15,480.423
2018-02-21 12:30,454.62300000000005
2018-02-21 12:45,445.36
2018-02-21 13:00,488.731
2018-02-21 13:15,468.46500000000003
2018-02-21 13:30,477.798
2018-02-21 13:45,473.745
2018-02-21 14:00,481.13
2018-02-21 14:15,480.525
2018-02-21 14:30,496.826
2018-02-21 14:45,476.86899999999997
2018-02-21 15:00,465.382
2018-02-21 15:15,462.91
2018-02-21 15:30,471.94899999999996
2018-02-21 15:45,451.351
2018-02-21 16:00,458.074
2018-02-21 16:15,459.20300000000003
2018-02-21 16:30,466.139
2018-02-21 16:45,428.33799999999997
2018-02-21 17:00,432.459
2018-02-21 17:15,423.032
2018-02-21 17:30,420.391
2018-02-21 17:45,408.331
2018-02-21 18:00,408.997
2018-02-21 18:15,407.355
2018-02-21 18:30,387.38599999999997
2018-02-21 18:45,382.665
2018-02-21 19:00,384.97700000000003
2018-02-21 19:15,390.762
2018-02-21 19:30,395.918
2018-02-21 19:45,375.43399999999997
2018-02-21 20:00,375.277
2018-02-21 20:15,359.057
2018-02-21 20:30,357.37
2018-02-21 20:45,354.88300000000004
2018-02-21 21:00,361.78000000000003
2018-02-21 21:15,360.37699999999995
2018-02-21 21:30,360.772
2018-02-21 21:45,354.399
2018-02-21 22:00,355.991
2018-02-21 22:15,352.235
2018-02-21 22:30,352.07
2018-02-21 22:45,348.428
2018-02-21 23:00,344.198
2018-02-21 23:15,340.552
2018-02-21 23:30,342.916
2018-02-21 23:45,344.44
2018-02-22 00:00,345.404
2018-02-22 00:15,336.855
2018-02-22 00:30,340.014
2018-02-22 00:45,342.351
2018-02-22 01:00,336.528
2018-02-22 01:15,336.95000000000005
2018-02-22 01:30,336.335
2018-02-22 01:45,335.98
2018-02-22 02:00,323.481
2018-02-22 02:15,320.515
2018-02-22 02:30,322.969
2018-02-22 02:45,321.573
2018-02-22 03:00,320.101
2018-02-22 03:15,323.396
2018-02-22 03:30,324.986
2018-02-22 03:45,324.46000000000004
2018-02-22 04:00,322.905
2018-02-22 04:15,332.85
2018-02-22 04:30,324.401
2018-02-22 04:45,325.725
2018-02-22 05:00,322.653
2018-02-22 05:15,321.028
2018-02-22 05:30,322.01800000000003
2018-02-22 05:45,336.914
2018-02-22 06:00,342.337
2018-02-22 06:15,340.562
2018-02-22 06:30,338.78999999999996
2018-02-22 06:45,335.895
2018-02-22 07:00,342.195
2018-02-22 07:15,344.653
2018-02-22 07:30,367.943
2018-02-22 07:45,360.549
2018-02-22 08:00,370.895
2018-02-22 08:15,390.551
2018-02-22 08:30,416.002
2018-02-22 08:45,402.61899999999997
2018-02-22 09:00,403.964
2018-02-22 09:15,417.875
2018-02-22 09:30,436.01300000000003
2018-02-22 09:45,432.565
2018-02-22 10:00,446.38300000000004
2018-02-22 10:15,434.374
2018-02-22 10:30,439.264
2018-02-22 10:45,445.665
2018-02-22 11:00,451.177
2018-02-22 11:15,448.626
2018-02-22 11:30,458.769
2018-02-22 11:45,469.79600000000005
2018-02-22 12:00,462.53
2018-02-22 12:15,462.361
2018-02-22 12:30,460.6
2018-02-22 12:45,465.522
2018-02-22 13:00,471.504
2018-02-22 13:15,495.21299999999997
2018-02-22 13:30,490.08299999999997
2018-02-22 13:45,495.41700000000003
2018-02-22 14:00,474.181
2018-02-22 14:15,452.748
2018-02-22 14:30,460.517
2018-02-22 14:45,442.09
2018-02-22 15:00,461.61800000000005
2018-02-22 15:15,442.14300000000003
2018-02-22 15:30,459.546
2018-02-22 15:45,451.866
2018-02-22 16:00,464.389
2018-02-22 16:15,449.58899999999994
2018-02-22 16:30,452.404
2018-02-22 16:45,422.32
2018-02-22 17:00,422.345
2018-02-22 17:15,421.63
2018-02-22 17:30,408.693
2018-02-22 17:45,408.618
2018-02-22 18:00,379.65999999999997
2018-02-22 18:15,387.504
2018-02-22 18:30,372.83099999999996
2018-02-22 18:45,370.342
2018-02-22 19:00,366.71299999999997
2018-02-22 19:15,354.969
2018-02-22 19:30,350.669
2018-02-22 19:45,352.87800000000004
2018-02-22 20:00,347.576
2018-02-22 20:15,348.205
2018-02-22 20:30,347.83
2018-02-22 20:45,349.712
2018-02-22 21:00,347.685
2018-02-22 21:15,347.257
2018-02-22 21:30,345.506
2018-02-22 21:45,349.235
2018-02-22 22:00,351.871
2018-02-22 22:15,344.611
2018-02-22 22:30,347.01099999999997
2018-02-22 22:45,346.371
2018-02-22 23:00,340.217
2018-02-22 23:15,340.249
2018-02-22 23:30,335.683
2018-02-22 23:45,338.031
2018-02-23 00:00,334.154
2018-02-23 00:15,338.284
2018-02-23 00:30,336.354
2018-02-23 00:45,335.022
2018-02-23 01:00,336.548
2018-02-23 01:15,331.71999999999997
2018-02-23 01:30,328.616
2018-02-23 01:45,330.21299999999997
2018-02-23 02:00,329.476
2018-02-23 02:15,325.726
2018-02-23 02:30,330.129
2018-02-23 02:45,329.77099999999996
2018-02-23 03:00,324.097
2018-02-23 03:15,325.848
2018-02-23 03:30,325.687
2018-02-23 03:45,326.34000000000003
2018-02-23 04:00,325.44
2018-02-23 04:15,328.52700000000004
2018-02-23 04:30,324.94
2018-02-23 04:45,325.704
2018-02-23 05:00,323.294
2018-02-23 05:15,326.85699999999997
2018-02-23 05:30,326.916
2018-02-23 05:45,330.608
2018-02-23 06:00,333.564
2018-02-23 06:15,336.572
2018-02-23 06:30,342.373
2018-02-23 06:45,350.43499999999995
2018-02-23 07:00,344.366
2018-02-23 07:15,342.755
2018-02-23 07:30,349.553
2018-02-23 07:45,354.804
2018-02-23 08:00,373.86199999999997
2018-02-23 08:15,365.38599999999997
2018-02-23 08:30,373.012
2018-02-23 08:45,386.893
2018-02-23 09:00,399.88800000000003
2018-02-23 09:15,413.57099999999997
2018-02-23 09:30,416.139
2018-02-23 09:45,428.317
2018-02-23 10:00,456.131
2018-02-23 10:15,435.562
2018-02-23 10:30,454.47400000000005
2018-02-23 10:45,459.164
2018-02-23 11:00,448.443
2018-02-23 11:15,450.03700000000003
2018-02-23 11:30,447.64
2018-02-23 11:45,440.48400000000004
2018-02-23 12:00,431.39799999999997
2018-02-23 12:15,436.389
2018-02-23 12:30,435.847
2018-02-23 12:45,430.581
2018-02-23 13:00,453.375
2018-02-23 13:15,457.265
2018-02-23 13:30,442.403
2018-02-23 13:45,450.825
2018-02-23 14:00,464.284
2018-02-23 14:15,455.702
2018-02-23 14:30,463.74399999999997
2018-02-23 14:45,459.841
2018-02-23 15:00,435.03499999999997
2018-02-23 15:15,447.9
2018-02-23 15:30,438.12199999999996
2018-02-23 15:45,438.59900000000005
2018-02-23 16:00,431.49199999999996
2018-02-23 16:15,444.062
2018-02-23 16:30,423.817
2018-02-23 16:45,417.159
2018-02-23 17:00,441.511
2018-02-23 17:15,396.313
2018-02-23 17:30,399.163
2018-02-23 17:45,401.56
2018-02-23 18:00,397.187
2018-02-23 18:15,375.78999999999996
2018-02-23 18:30,374.317
2018-02-23 18:45,370.625
2018-02-23 19:00,366.241
2018-02-23 19:15,360.983
2018-02-23 19:30,354.617
2018-02-23 19:45,352.931
2018-02-23 20:00,350.304
2018-02-23 20:15,337.578
2018-02-23 20:30,337.833
2018-02-23 20:45,339.632
2018-02-23 21:00,337.986
2018-02-23 21:15,334.19899999999996
2018-02-23 21:30,329.678
2018-02-23 21:45,333.525
2018-02-23 22:00,329.89
2018-02-23 22:15,329.282
2018-02-23 22:30,330.1627705329965
2018-02-23 22:45,325.26007269807803
2018-02-23 23:00,328.64099999999996
2018-02-23 23:15,328.115
2018-02-23 23:30,323.71799999999996
2018-02-23 23:45,326.932
2018-02-24 00:00,326.738
2018-02-24 00:15,323.696
2018-02-24 00:30,323.05
2018-02-24 00:45,322.188
2018-02-24 01:00,322.473
2018-02-24 01:15,323.406
2018-02-24 01:30,323.532
2018-02-24 01:45,323.19
2018-02-24 02:00,322.29
2018-02-24 02:15,322.008
2018-02-24 02:30,321.544
2018-02-24 02:45,320.85
2018-02-24 03:00,318.586
2018-02-24 03:15,319.152
2018-02-24 03:30,320.647
2018-02-24 03:45,322.41999999999996
2018-02-24 04:00,324.812
2018-02-24 04:15,321.045
2018-02-24 04:30,322.837
2018-02-24 04:45,322.118
2018-02-24 05:00,323.543
2018-02-24 05:15,324.096
2018-02-24 05:30,324.199
2018-02-24 05:45,325.97900000000004
2018-02-24 06:00,321.746
2018-02-24 06:15,322.3
2018-02-24 06:30,322.665
2018-02-24 06:45,322.552
2018-02-24 07:00,323.413
2018-02-24 07:15,322.061
2018-02-24 07:30,324.257
2018-02-24 07:45,325.784
2018-02-24 08:00,324.605
2018-02-24 08:15,325.597
2018-02-24 08:30,325.414
2018-02-24 08:45,323.108
2018-02-24 09:00,322.876
2018-02-24 09:15,322.26099999999997
2018-02-24 09:30,323.118
2018-02-24 09:45,328.453
2018-02-24 10:00,323.75300000000004
2018-02-24 10:15,326.46500000000003
2018-02-24 10:30,326.882
2018-02-24 10:45,335.379
2018-02-24 11:00,325.82500000000005
2018-02-24 11:15,329.209
2018-02-24 11:30,327.557
2018-02-24 11:45,326.048
2018-02-24 12:00,335.50300000000004
2018-02-24 12:15,331.163
2018-02-24 12:30,338.305
2018-02-24 12:45,346.16
2018-02-24 13:00,331.748
2018-02-24 13:15,331.287
2018-02-24 13:30,337.960747731323
2018-02-24 13:45,341.25509493254344
2018-02-24 14:00,335.999
2018-02-24 14:15,337.794
2018-02-24 14:30,339.6
2018-02-24 14:45,347.353
2018-02-24 15:00,341.498
2018-02-24 15:15,340.68
2018-02-24 15:30,345.002
2018-02-24 15:45,341.352
2018-02-24 16:00,345.029
2018-02-24 16:15,343.417
2018-02-24 16:30,348.875
2018-02-24 16:45,345.426
2018-02-24 17:00,347.69
2018-02-24 17:15,346.591
2018-02-24 17:30,347.337
2018-02-24 17:45,349.108
2018-02-24 18:00,350.961
2018-02-24 18:15,348.558
2018-02-24 18:30,343.38599999999997
2018-02-24 18:45,344.863
2018-02-24 19:00,341.025
2018-02-24 19:15,338.124
2018-02-24 19:30,337.746
2018-02-24 19:45,336.985
2018-02-24 20:00,339.606
2018-02-24 20:15,334.277
2018-02-24 20:30,336.15500000000003
2018-02-24 20:45,337.317
2018-02-24 21:00,338.013
2018-02-24 21:15,335.529
2018-02-24 21:30,337.642
2018-02-24 21:45,333.837
2018-02-24 22:00,332.34900000000005
2018-02-24 22:15,330.866
2018-02-24 22:30,333.551
2018-02-24 22:45,334.775
2018-02-24 23:00,333.403
2018-02-24 23:15,336.331
2018-02-24 23:30,327.287
2018-02-24 23:45,326.066
2018-02-25 00:00,325.074
2018-02-25 00:15,327.177
2018-02-25 00:30,324.312
2018-02-25 00:45,320.816
2018-02-25 01:00,322.79499999999996
2018-02-25 01:15,321.341
2018-02-25 01:30,328.343
2018-02-25 01:45,323.706
2018-02-25 02:00,320.63599999999997
2018-02-25 02:15,319.135
2018-02-25 02:30,322.155
2018-02-25 02:45,317.682
2018-02-25 03:00,315.959
2018-02-25 03:15,318.581
2018-02-25 03:30,317.224
2018-02-25 03:45,318.98199999999997
2018-02-25 04:00,317.759
2018-02-25 04:15,316.944
2018-02-25 04:30,319.247
2018-02-25 04:45,318.759
2018-02-25 05:00,322.682
2018-02-25 05:15,322.12199999999996
2018-02-25 05:30,320.528
2018-02-25 05:45,322.721
2018-02-25 06:00,322.551
2018-02-25 06:15,321.703
2018-02-25 06:30,320.866
2018-02-25 06:45,320.65700000000004
2018-02-25 07:00,321.322
2018-02-25 07:15,325.29200000000003
2018-02-25 07:30,318.103
2018-02-25 07:45,318.89300000000003
2018-02-25 08:00,320.615
2018-02-25 08:15,322.047
2018-02-25 08:30,321.629
2018-02-25 08:45,323.663
2018-02-25 09:00,327.942
2018-02-25 09:15,327.478
2018-02-25 09:30,329.998
2018-02-25 09:45,329.251
2018-02-25 10:00,335.431
2018-02-25 10:15,336.96299999999997
2018-02-25 10:30,330.262
2018-02-25 10:45,332.046
2018-02-25 11:00,332.527
2018-02-25 11:15,334.11
2018-02-25 11:30,336.697
2018-02-25 11:45,333.53700000000003
2018-02-25 12:00,335.125
2018-02-25 12:15,337.467
2018-02-25 12:30,338.167
2018-02-25 12:45,337.613
2018-02-25 13:00,339.193
2018-02-25 13:15,343.23
2018-02-25 13:30,346.64599999999996
2018-02-25 13:45,340.195
2018-02-25 14:00,342.656
2018-02-25 14:15,343.596
2018-02-25 14:30,340.76099999999997
2018-02-25 14:45,342.888
2018-02-25 15:00,344.853
2018-02-25 15:15,339.516
2018-02-25 15:30,343.774
2018-02-25 15:45,339.32500000000005
2018-02-25 16:00,337.762
2018-02-25 16:15,339.219
2018-02-25 16:30,333.845
2018-02-25 16:45,338.274
2018-02-25 17:00,331.98900000000003
2018-02-25 17:15,340.567
2018-02-25 17:30,335.375
2018-02-25 17:45,338.279
2018-02-25 18:00,334.632
2018-02-25 18:15,344.05899999999997
2018-02-25 18:30,338.581
2018-02-25 18:45,334.772
2018-02-25 19:00,334.851
2018-02-25 19:15,337.146
2018-02-25 19:30,338.134
2018-02-25 19:45,341.38100000000003
2018-02-25 20:00,336.97
2018-02-25 20:15,342.901
2018-02-25 20:30,338.181
2018-02-25 20:45,339.754
2018-02-25 21:00,335.196
2018-02-25 21:15,332.418
2018-02-25 21:30,331.719
2018-02-25 21:45,330.649
2018-02-25 22:00,327.584
2018-02-25 22:15,328.175
2018-02-25 22:30,329.27700000000004
2018-02-25 22:45,330.259
2018-02-25 23:00,328.098
2018-02-25 23:15,328.91700000000003
2018-02-25 23:30,330.26
2018-02-25 23:45,324.034
2018-02-26 00:00,322.776
2018-02-26 00:15,325.476
2018-02-26 00:30,324.625
2018-02-26 00:45,326.33799999999997
2018-02-26 01:00,325.403
2018-02-26 01:15,324.192
2018-02-26 01:30,320.601
2018-02-26 01:45,322.615
2018-02-26 02:00,327.13599999999997
2018-02-26 02:15,322.286
2018-02-26 02:30,324.528
2018-02-26 02:45,323.86
2018-02-26 03:00,318.38
2018-02-26 03:15,320.15200000000004
2018-02-26 03:30,317.36699999999996
2018-02-26 03:45,316.828
2018-02-26 04:00,322.58500000000004
2018-02-26 04:15,319.158
2018-02-26 04:30,317.74199999999996
2018-02-26 04:45,323.23199999999997
2018-02-26 05:00,329.847
2018-02-26 05:15,321.832
2018-02-26 05:30,325.411
2018-02-26 05:45,327.568
2018-02-26 06:00,342.301
2018-02-26 06:15,343.976
2018-02-26 06:30,346.08299999999997
2018-02-26 06:45,344.405
2018-02-26 07:00,344.207
2018-02-26 07:15,350.273
2018-02-26 07:30,348.453
2018-02-26 07:45,354.84499999999997
2018-02-26 08:00,363.38800000000003
2018-02-26 08:15,374.19500000000005
2018-02-26 08:30,382.303
2018-02-26 08:45,417.195
2018-02-26 09:00,402.139
2018-02-26 09:15,426.375
2018-02-26 09:30,423.4
2018-02-26 09:45,422.366
2018-02-26 10:00,441.08500000000004
2018-02-26 10:15,439.871
2018-02-26 10:30,435.784
2018-02-26 10:45,447.796
2018-02-26 11:00,441.852
2018-02-26 11:15,430.18399999999997
2018-02-26 11:30,438.505
2018-02-26 11:45,444.52299999999997
2018-02-26 12:00,449.023
2018-02-26 12:15,459.859
2018-02-26 12:30,446.63599999999997
2018-02-26 12:45,475.11899999999997
2018-02-26 13:00,454.602
2018-02-26 13:15,474.42999999999995
2018-02-26 13:30,454.44
2018-02-26 13:45,481.26800000000003
2018-02-26 14:00,417.384
2018-02-26 14:15,475.52199999999993
2018-02-26 14:30,463.51099999999997
2018-02-26 14:45,449.616
2018-02-26 15:00,459.02200000000005
2018-02-26 15:15,459.464
2018-02-26 15:30,469.831
2018-02-26 15:45,455.00800000000004
2018-02-26 16:00,448.581
2018-02-26 16:15,455.53
2018-02-26 16:30,444.71
2018-02-26 16:45,441.16999999999996
2018-02-26 17:00,432.514
2018-02-26 17:15,435.25
2018-02-26 17:30,438.75
2018-02-26 17:45,435.50800000000004
2018-02-26 18:00,414.866
2018-02-26 18:15,411.457
2018-02-26 18:30,405.26800000000003
2018-02-26 18:45,396.85900000000004
2018-02-26 19:00,410.288
2018-02-26 19:15,384.634
2018-02-26 19:30,379.67600000000004
2018-02-26 19:45,379.123
2018-02-26 20:00,372.054
2018-02-26 20:15,384.206
2018-02-26 20:30,372.84900000000005
2018-02-26 20:45,369.14
2018-02-26 21:00,365.574
2018-02-26 21:15,367.618
2018-02-26 21:30,354.865
2018-02-26 21:45,354.739
2018-02-26 22:00,352.97999999999996
2018-02-26 22:15,340.716
2018-02-26 22:30,341.598
2018-02-26 22:45,339.093
2018-02-26 23:00,340.731
2018-02-26 23:15,340.533
2018-02-26 23:30,347.267
2018-02-26 23:45,339.269
2018-02-27 00:00,338.729
2018-02-27 00:15,345.5
2018-02-27 00:30,334.11
2018-02-27 00:45,337.257
2018-02-27 01:00,334.775
2018-02-27 01:15,334.173
2018-02-27 01:30,330.49399999999997
2018-02-27 01:45,329.18600000000004
2018-02-27 02:00,332.12800000000004
2018-02-27 02:15,329.498
2018-02-27 02:30,330.67
2018-02-27 02:45,332.422
2018-02-27 03:00,332.582
2018-02-27 03:15,338.0
2018-02-27 03:30,332.30899999999997
2018-02-27 03:45,334.28499999999997
2018-02-27 04:00,334.321
2018-02-27 04:15,331.776
2018-02-27 04:30,335.151
2018-02-27 04:45,333.095
2018-02-27 05:00,328.36199999999997
2018-02-27 05:15,341.062
2018-02-27 05:30,339.718
2018-02-27 05:45,322.628
2018-02-27 06:00,356.14599999999996
2018-02-27 06:15,352.831
2018-02-27 06:30,345.057
2018-02-27 06:45,362.33
2018-02-27 07:00,351.41
2018-02-27 07:15,354.67600000000004
2018-02-27 07:30,355.001
2018-02-27 07:45,372.97
2018-02-27 08:00,381.787
2018-02-27 08:15,390.347
2018-02-27 08:30,392.99800000000005
2018-02-27 08:45,412.765
2018-02-27 09:00,421.19100000000003
2018-02-27 09:15,436.461
2018-02-27 09:30,438.072
2018-02-27 09:45,445.981
2018-02-27 10:00,454.284
2018-02-27 10:15,451.563
2018-02-27 10:30,445.58500000000004
2018-02-27 10:45,468.598
2018-02-27 11:00,470.252
2018-02-27 11:15,446.31399999999996
2018-02-27 11:30,449.269
2018-02-27 11:45,442.603
2018-02-27 12:00,467.025
2018-02-27 12:15,436.435
2018-02-27 12:30,437.94399999999996
2018-02-27 12:45,455.095
2018-02-27 13:00,439.149
2018-02-27 13:15,446.13100000000003
2018-02-27 13:30,448.65999999999997
2018-02-27 13:45,460.32399999999996
2018-02-27 14:00,450.708
2018-02-27 14:15,444.38599999999997
2018-02-27 14:30,449.246
2018-02-27 14:45,460.07099999999997
2018-02-27 15:00,461.43899999999996
2018-02-27 15:15,460.424
2018-02-27 15:30,446.942
2018-02-27 15:45,442.957
2018-02-27 16:00,441.84200000000004
2018-02-27 16:15,450.354
2018-02-27 16:30,454.832
2018-02-27 16:45,427.078
2018-02-27 17:00,417.679
2018-02-27 17:15,415.201
2018-02-27 17:30,406.152
2018-02-27 17:45,404.686
2018-02-27 18:00,386.683
2018-02-27 18:15,381.504
2018-02-27 18:30,404.57500000000005
2018-02-27 18:45,376.83799999999997
2018-02-27 19:00,382.98699999999997
2018-02-27 19:15,371.731
2018-02-27 19:30,362.129
2018-02-27 19:45,361.678
2018-02-27 20:00,360.012
2018-02-27 20:15,353.715
2018-02-27 20:30,356.423
2018-02-27 20:45,356.642
2018-02-27 21:00,360.67499999999995
2018-02-27 21:15,356.71799999999996
2018-02-27 21:30,352.53200000000004
2018-02-27 21:45,353.24100000000004
2018-02-27 22:00,343.284
2018-02-27 22:15,344.942
2018-02-27 22:30,339.943
2018-02-27 22:45,346.452
2018-02-27 23:00,351.28499999999997
2018-02-27 23:15,344.811
2018-02-27 23:30,340.962
2018-02-27 23:45,347.302
2018-02-28 00:00,342.591
2018-02-28 00:15,339.98900000000003
2018-02-28 00:30,342.697
2018-02-28 00:45,339.451
2018-02-28 01:00,341.084
2018-02-28 01:15,339.698
2018-02-28 01:30,337.618
2018-02-28 01:45,342.094
2018-02-28 02:00,342.55
2018-02-28 02:15,334.80899999999997
2018-02-28 02:30,329.269
2018-02-28 02:45,332.53999999999996
2018-02-28 03:00,336.49199999999996
2018-02-28 03:15,335.216
2018-02-28 03:30,331.063
2018-02-28 03:45,333.145
2018-02-28 04:00,332.407
2018-02-28 04:15,338.441
2018-02-28 04:30,339.594
2018-02-28 04:45,336.204
2018-02-28 05:00,337.06600000000003
2018-02-28 05:15,335.663
2018-02-28 05:30,336.033
2018-02-28 05:45,332.45799999999997
2018-02-28 06:00,362.475
2018-02-28 06:15,349.39300000000003
2018-02-28 06:30,351.328
2018-02-28 06:45,346.287
2018-02-28 07:00,350.34000000000003
2018-02-28 07:15,349.32800000000003
2018-02-28 07:30,367.88300000000004
2018-02-28 07:45,375.84700000000004
2018-02-28 08:00,394.217
2018-02-28 08:15,400.539
2018-02-28 08:30,407.73199999999997
2018-02-28 08:45,430.059
2018-02-28 09:00,421.07800000000003
2018-02-28 09:15,426.89799999999997
2018-02-28 09:30,425.35699999999997
2018-02-28 09:45,450.888
2018-02-28 10:00,453.69800000000004
2018-02-28 10:15,449.597
2018-02-28 10:30,447.095
2018-02-28 10:45,464.201
2018-02-28 11:00,463.64700000000005
2018-02-28 11:15,464.27599999999995
2018-02-28 11:30,459.164
2018-02-28 11:45,469.927
2018-02-28 12:00,456.09700000000004
2018-02-28 12:15,445.789
2018-02-28 12:30,458.15599999999995
2018-02-28 12:45,454.022
2018-02-28 13:00,461.003
2018-02-28 13:15,460.432
2018-02-28 13:30,465.909
2018-02-28 13:45,484.10200000000003
2018-02-28 14:00,469.807
2018-02-28 14:15,493.064
2018-02-28 14:30,467.876
