Date,BAR_KWH_Main_Electric (kWh),BAR_PWR_Main_Electric (kW)
2016-12-01 13:30,1988.9279999993742,235.008
2016-12-01 13:45,2047.679999999702,235.008
2016-12-01 14:00,2106.43200000003,235.008
2016-12-01 14:15,2163.4560000002384,228.096
2016-12-01 14:30,2222.2079999987036,235.008
2016-12-01 14:45,2279.231999998912,228.096
2016-12-01 15:00,2336.255999999121,228.096
2016-12-01 15:15,2393.2799999993294,228.096
2016-12-01 15:30,2452.0319999996573,235.008
2016-12-01 15:45,2509.055999999866,228.096
2016-12-01 16:00,2567.8080000001937,235.008
2016-12-01 16:15,2626.5600000005215,235.008
2016-12-01 16:30,2683.5839999988675,228.096
2016-12-01 16:45,2740.607999999076,228.096
2016-12-01 17:00,2795.9039999991655,221.184
2016-12-01 17:15,2849.4719999991357,214.272
2016-12-01 17:30,2901.3119999989867,207.36
2016-12-01 17:45,2953.1519999988377,207.36
2016-12-01 18:00,3004.9919999986887,207.36
2016-12-01 18:15,3055.104000000283,200.448
2016-12-01 18:30,3105.216000000015,200.448
2016-12-01 18:45,3153.5999999996275,193.536
2016-12-01 19:00,3201.98399999924,193.536
2016-12-01 19:15,3250.3679999988526,193.536
2016-12-01 19:30,3298.752000000328,193.536
2016-12-01 19:45,3347.1359999999404,193.536
2016-12-01 20:00,3393.7919999994338,186.624
2016-12-01 20:15,3438.719999998808,179.712
2016-12-01 20:30,3485.376000000164,186.624
2016-12-01 20:45,3532.0319999996573,186.624
2016-12-01 21:00,3576.9599999990314,179.712
2016-12-01 21:15,3621.888000000268,179.712
2016-12-01 21:30,3666.8159999996424,179.712
2016-12-01 21:45,3710.0159999988973,172.8
2016-12-01 22:00,3735.935999998823,103.68
2016-12-01 22:15,3758.4000000003725,89.856
2016-12-01 22:30,3779.1359999999404,82.944
2016-12-01 22:45,3801.5999999996275,89.856
2016-12-01 23:00,3822.3359999991953,82.944
2016-12-01 23:15,3843.071999998763,82.944
2016-12-01 23:30,3863.8080000001937,82.944
2016-12-01 23:45,3884.5439999997616,82.944
2016-12-02 00:00,3905.2799999993294,82.944
2016-12-02 00:15,3926.0159999988973,82.944
2016-12-02 00:30,3946.752000000328,82.944
2016-12-02 00:45,3967.2151578944176,81.853
2016-12-02 01:00,3988.2239999994636,84.0358947368421
2016-12-02 01:15,4008.9599999990314,82.944
2016-12-02 01:30,4027.9680000003427,76.032
2016-12-02 01:45,4048.7039999999106,82.944
2016-12-02 02:00,4067.7119999993593,76.032
2016-12-02 02:15,4088.447999998927,82.944
2016-12-02 02:30,4109.184000000358,82.944
2016-12-02 02:45,4128.191999999806,76.032
2016-12-02 03:00,4148.927999999374,82.944
2016-12-02 03:15,4169.663999998942,82.944
2016-12-02 03:30,4188.672000000253,76.032
2016-12-02 03:45,4209.407999999821,82.944
2016-12-02 04:00,4228.41599999927,76.032
2016-12-02 04:15,4249.151999998838,82.944
2016-12-02 04:30,4269.888000000268,82.944
2016-12-02 04:45,4290.623999999836,82.944
2016-12-02 05:00,4311.359999999404,82.944
2016-12-02 05:15,4332.095999998972,82.944
2016-12-02 05:30,4352.832000000402,82.944
2016-12-02 05:45,4373.56799999997,82.944
2016-12-02 06:00,4396.031999999657,89.856
2016-12-02 06:15,4416.767999999225,82.944
2016-12-02 06:30,4437.503999998793,82.944
2016-12-02 06:45,4458.2400000002235,82.944
2016-12-02 07:00,4501.4399999994785,172.8
2016-12-02 07:15,4548.095999998972,186.624
2016-12-02 07:30,4596.480000000447,193.536
2016-12-02 07:45,4644.86400000006,193.536
2016-12-02 08:00,4696.703999999911,207.36
2016-12-02 08:15,4750.271999999881,214.272
2016-12-02 08:30,4802.111999999732,207.36
2016-12-02 08:45,4855.679999999702,214.272
2016-12-02 09:00,4910.975999999791,221.184
2016-12-02 09:15,4969.728000000119,235.008
2016-12-02 09:30,5026.752000000328,228.096
2016-12-02 09:45,5083.775999998674,228.096
2016-12-02 10:00,5144.255999999121,241.92
2016-12-02 10:15,5204.735999999568,241.92
2016-12-02 10:30,5265.216000000015,241.92
2016-12-02 10:45,5325.696000000462,241.92
2016-12-02 11:00,5387.9039999991655,248.832
2016-12-02 11:15,5448.383999999613,241.92
2016-12-02 11:30,5510.592000000179,248.832
2016-12-02 11:45,5571.071999998763,241.92
2016-12-02 12:00,5633.279999999329,248.832
2016-12-02 12:15,5693.7599999997765,241.92
2016-12-02 12:30,5754.2400000002235,241.92
2016-12-02 12:45,5814.719999998808,241.92
2016-12-02 13:00,5876.927999999374,248.832
2016-12-02 13:15,5937.407999999821,241.92
2016-12-02 13:30,5999.616000000387,248.832
2016-12-02 13:45,6060.095999998972,241.92
2016-12-02 14:00,6122.303999999538,248.832
2016-12-02 14:15,6182.783999999985,241.92
2016-12-02 14:30,6243.264000000432,241.92
2016-12-02 14:45,6303.7439999990165,241.92
2016-12-02 15:00,6364.223999999464,241.92
2016-12-02 15:15,6424.703999999911,241.92
2016-12-02 15:30,6483.456000000238,235.008
2016-12-02 15:45,6542.207999998704,235.008
2016-12-02 16:00,6602.687999999151,241.92
2016-12-02 16:15,6661.4399999994785,235.008
2016-12-02 16:30,6720.191999999806,235.008
2016-12-02 16:45,6777.216000000015,228.096
2016-12-02 17:00,6834.2400000002235,228.096
2016-12-02 17:15,6889.536000000313,221.184
2016-12-02 17:30,6943.104000000283,214.272
2016-12-02 17:45,6998.4000000003725,221.184
2016-12-02 18:00,7051.968000000343,214.272
2016-12-02 18:15,7103.808000000194,207.36
2016-12-02 18:30,7157.376000000164,214.272
2016-12-02 18:45,7207.487999999896,200.448
2016-12-02 19:00,7259.327999999747,207.36
2016-12-02 19:15,7311.167999999598,207.36
2016-12-02 19:30,7363.007999999449,207.36
2016-12-02 19:45,7413.11999999918,200.448
2016-12-02 20:00,7463.231999998912,200.448
2016-12-02 20:15,7513.344000000507,200.448
2016-12-02 20:30,7563.456000000238,200.448
2016-12-02 20:45,7613.56799999997,200.448
2016-12-02 21:00,7661.951999999583,193.536
2016-12-02 21:15,7710.335999999195,193.536
2016-12-02 21:30,7756.991999998689,186.624
2016-12-02 21:45,7805.376000000164,193.536
2016-12-02 22:00,7831.296000000089,103.68
2016-12-02 22:15,7852.031999999657,82.944
2016-12-02 22:30,7872.767999999225,82.944
2016-12-02 22:45,7893.503999998793,82.944
2016-12-02 23:00,7914.2400000002235,82.944
2016-12-02 23:15,7934.975999999791,82.944
2016-12-02 23:30,7955.711999999359,82.944
2016-12-02 23:45,7974.719999998808,76.032
2016-12-03 00:00,7995.456000000238,82.944
2016-12-03 00:15,8014.463999999687,76.032
2016-12-03 00:30,8035.199999999255,82.944
2016-12-03 00:45,8054.207999998704,76.032
2016-12-03 01:00,8074.944000000134,82.944
2016-12-03 01:15,8093.951999999583,76.032
2016-12-03 01:30,8114.687999999151,82.944
2016-12-03 01:45,8133.696000000462,76.032
2016-12-03 02:00,8152.703999999911,76.032
2016-12-03 02:15,8173.4399999994785,82.944
2016-12-03 02:30,8192.447999998927,76.032
2016-12-03 02:45,8211.456000000238,76.032
2016-12-03 03:00,8232.191999999806,82.944
2016-12-03 03:15,8251.199999999255,76.032
2016-12-03 03:30,8270.207999998704,76.032
2016-12-03 03:45,8290.944000000134,82.944
2016-12-03 04:00,8309.951999999583,76.032
2016-12-03 04:15,8330.68799999915,82.944
2016-12-03 04:30,8349.696000000462,76.032
2016-12-03 04:45,8368.70399999991,76.032
2016-12-03 05:00,8389.439999999478,82.944
2016-12-03 05:15,8408.447999998927,76.032
2016-12-03 05:30,8427.456000000238,76.032
2016-12-03 05:45,8448.191999999806,82.944
2016-12-03 06:00,8467.199999999255,76.032
2016-12-03 06:15,8486.207999998704,76.032
2016-12-03 06:30,8506.944000000134,82.944
2016-12-03 06:45,8525.951999999583,76.032
2016-12-03 07:00,8544.959999999031,76.032
2016-12-03 07:15,8565.696000000462,82.944
2016-12-03 07:30,8584.70399999991,76.032
2016-12-03 07:45,8603.71199999936,76.032
2016-12-03 08:00,8645.184000000358,165.888
2016-12-03 08:15,8690.111999999732,179.712
2016-12-03 08:30,8736.767999999225,186.624
2016-12-03 08:45,8781.696000000462,179.712
2016-12-03 09:00,8826.623999999836,179.712
2016-12-03 09:15,8873.27999999933,186.624
2016-12-03 09:30,8918.207999998704,179.712
2016-12-03 09:45,8964.86400000006,186.624
2016-12-03 10:00,9013.247999999672,193.536
2016-12-03 10:15,9059.903999999166,186.624
2016-12-03 10:30,9108.287999998778,193.536
2016-12-03 10:45,9156.672000000253,193.536
2016-12-03 11:00,9203.327999999747,186.624
2016-12-03 11:15,9251.71199999936,193.536
2016-12-03 11:30,9298.367999998853,186.624
2016-12-03 11:45,9346.752000000328,193.536
2016-12-03 12:00,9395.13599999994,193.536
2016-12-03 12:15,9441.791999999434,186.624
2016-12-03 12:30,9488.447999998927,186.624
2016-12-03 12:45,9535.104000000283,186.624
2016-12-03 13:00,9581.759999999776,186.624
2016-12-03 13:15,9628.41599999927,186.624
2016-12-03 13:30,9675.071999998763,186.624
2016-12-03 13:45,9723.456000000238,193.536
2016-12-03 14:00,9770.111999999732,186.624
2016-12-03 14:15,9818.495999999344,193.536
2016-12-03 14:30,9865.151999998838,186.624
2016-12-03 14:45,9913.536000000313,193.536
2016-12-03 15:00,9960.191999999806,186.624
2016-12-03 15:15,10008.575999999419,193.536
2016-12-03 15:30,10056.959999999031,193.536
2016-12-03 15:45,10105.344000000507,193.536
2016-12-03 16:00,10153.72800000012,193.536
2016-12-03 16:15,10202.111999999732,193.536
2016-12-03 16:30,10250.495999999344,193.536
2016-12-03 16:45,10298.879999998957,193.536
2016-12-03 17:00,10345.536000000313,186.624
2016-12-03 17:15,10393.919999999925,193.536
2016-12-03 17:30,10442.303999999538,193.536
2016-12-03 17:45,10488.959999999031,186.624
2016-12-03 18:00,10535.616000000387,186.624
2016-12-03 18:15,10584.0,192.727
2016-12-03 18:30,10630.655999999493,182.072
2016-12-03 18:45,10679.039999999106,193.536
2016-12-03 19:00,10725.696000000462,186.624
2016-12-03 19:15,10772.351999999955,186.624
2016-12-03 19:30,10819.007999999449,186.624
2016-12-03 19:45,10865.663999998942,186.624
2016-12-03 20:00,10889.855999998748,96.768
2016-12-03 20:15,10910.592000000179,82.944
2016-12-03 20:30,10931.327999999747,82.944
2016-12-03 20:45,10952.063999999315,82.944
2016-12-03 21:00,10972.799999998882,82.944
2016-12-03 21:15,10993.536000000313,82.944
2016-12-03 21:30,11014.27199999988,82.944
2016-12-03 21:45,11035.007999999449,82.944
2016-12-03 22:00,11055.743999999017,82.944
2016-12-03 22:15,11076.480000000447,82.944
2016-12-03 22:30,11097.216000000015,82.944
2016-12-03 22:45,11117.951999999583,82.944
2016-12-03 23:00,11138.68799999915,82.944
2016-12-03 23:15,11157.696000000462,76.032
2016-12-03 23:30,11178.43200000003,82.944
2016-12-03 23:45,11199.167999999598,82.944
2016-12-04 00:00,11219.903999999166,82.944
2016-12-04 00:15,11240.639999998733,82.944
2016-12-04 00:30,11261.376000000164,82.944
2016-12-04 00:45,11282.111999999732,82.944
2016-12-04 01:00,11301.11999999918,76.032
2016-12-04 01:15,11321.855999998748,82.944
2016-12-04 01:30,11342.592000000179,82.944
2016-12-04 01:45,11363.327999999747,82.944
2016-12-04 02:00,11382.335999999195,76.032
2016-12-04 02:15,11403.071999998763,82.944
2016-12-04 02:30,11423.808000000194,82.944
2016-12-04 02:45,11444.543999999762,82.944
2016-12-04 03:00,11463.55199999921,76.032
2016-12-04 03:15,11484.287999998778,82.944
2016-12-04 03:30,11503.29600000009,76.032
2016-12-04 03:45,11524.031999999657,82.944
2016-12-04 04:00,11544.767999999225,82.944
2016-12-04 04:15,11565.503999998793,82.944
2016-12-04 04:30,11584.512000000104,76.032
2016-12-04 04:45,11605.247999999672,82.944
2016-12-04 05:00,11625.98399999924,82.944
2016-12-04 05:15,11644.991999998689,76.032
2016-12-04 05:30,11665.72800000012,82.944
2016-12-04 05:45,11686.463999999687,82.944
2016-12-04 06:00,11705.471999999136,76.032
2016-12-04 06:15,11724.480000000447,76.032
2016-12-04 06:30,11745.216000000015,82.944
2016-12-04 06:45,11765.951999999583,82.944
2016-12-04 07:00,11786.68799999915,82.944
2016-12-04 07:15,11805.696000000462,76.032
2016-12-04 07:30,11826.43200000003,82.944
2016-12-04 07:45,11847.167999999598,82.944
2016-12-04 08:00,11866.175999999046,76.032
2016-12-04 08:15,11886.912000000477,82.944
2016-12-04 08:30,11907.648000000045,82.944
2016-12-04 08:45,11926.655999999493,76.032
2016-12-04 09:00,11968.128000000492,165.888
2016-12-04 09:15,12014.783999999985,186.624
2016-12-04 09:30,12059.71199999936,179.712
2016-12-04 09:45,12106.367999998853,186.624
2016-12-04 10:00,12151.29600000009,179.712
2016-12-04 10:15,12197.951999999583,186.624
2016-12-04 10:30,12242.879999998957,179.712
2016-12-04 10:45,12289.536000000313,186.624
2016-12-04 11:00,12336.191999999806,186.624
2016-12-04 11:15,12381.11999999918,179.712
2016-12-04 11:30,12427.775999998674,186.624
2016-12-04 11:45,12474.43200000003,186.624
2016-12-04 12:00,12521.087999999523,186.624
2016-12-04 12:15,12567.743999999017,186.624
2016-12-04 12:30,12616.128000000492,193.536
2016-12-04 12:45,12662.783999999985,186.624
2016-12-04 13:00,12711.167999999598,193.536
2016-12-04 13:15,12757.823999999091,186.624
2016-12-04 13:30,12806.207999998704,193.536
2016-12-04 13:45,12852.86400000006,186.624
2016-12-04 14:00,12901.247999999672,193.536
2016-12-04 14:15,12949.631999999285,193.536
2016-12-04 14:30,12998.015999998897,193.536
2016-12-04 14:45,13046.400000000373,193.536
2016-12-04 15:00,13094.783999999985,193.536
2016-12-04 15:15,13143.167999999598,193.536
2016-12-04 15:30,13191.55199999921,193.536
2016-12-04 15:45,13241.663999998942,200.448
2016-12-04 16:00,13290.048000000417,193.536
2016-12-04 16:15,13338.43200000003,193.536
2016-12-04 16:30,13388.543999999762,200.448
2016-12-04 16:45,13436.927999999374,193.536
2016-12-04 17:00,13462.8479999993,103.68
2016-12-04 17:15,13487.039999999106,96.768
2016-12-04 17:30,13509.503999998793,89.856
2016-12-04 17:45,13531.968000000343,89.856
2016-12-04 18:00,13556.160000000149,96.768
2016-12-04 18:15,13578.623999999836,93.021
2016-12-04 18:30,13601.087999999523,89.856
2016-12-04 18:45,13623.55199999921,89.856
2016-12-04 19:00,13646.015999998897,89.856
2016-12-04 19:15,13666.752000000328,82.944
2016-12-04 19:30,13689.216000000015,89.856
2016-12-04 19:45,13711.679999999702,89.856
2016-12-04 20:00,13732.41599999927,82.944
2016-12-04 20:15,13754.879999998957,89.856
2016-12-04 20:30,13775.616000000387,82.944
2016-12-04 20:45,13798.080000000075,89.856
2016-12-04 21:00,13818.815999999642,82.944
2016-12-04 21:15,13839.55199999921,82.944
2016-12-04 21:30,13862.015999998897,89.856
2016-12-04 21:45,13882.752000000328,82.944
2016-12-04 22:00,13901.759999999776,76.032
2016-12-04 22:15,13922.495999999344,82.944
2016-12-04 22:30,13943.231999998912,82.944
2016-12-04 22:45,13963.968000000343,82.944
2016-12-04 23:00,13984.70399999991,82.944
2016-12-04 23:15,14003.71199999936,76.032
2016-12-04 23:30,14024.447999998927,82.944
2016-12-04 23:45,14043.456000000238,76.032
2016-12-05 00:00,14064.191999999806,82.944
2016-12-05 00:15,14084.927999999374,82.944
2016-12-05 00:30,14103.935999998823,76.032
2016-12-05 00:45,14124.672000000253,82.944
2016-12-05 01:00,14145.407999999821,82.944
2016-12-05 01:15,14164.41599999927,76.032
2016-12-05 01:30,14185.151999998838,82.944
2016-12-05 01:45,14204.160000000149,76.032
2016-12-05 02:00,14223.167999999598,76.032
2016-12-05 02:15,14243.903999999166,82.944
2016-12-05 02:30,14262.912000000477,76.032
2016-12-05 02:45,14281.919999999925,76.032
2016-12-05 03:00,14302.655999999493,82.944
2016-12-05 03:15,14321.663999998942,76.032
2016-12-05 03:30,14342.400000000373,82.944
2016-12-05 03:45,14361.407999999821,76.032
2016-12-05 04:00,14382.143999999389,82.944
2016-12-05 04:15,14401.151999998838,76.032
2016-12-05 04:30,14421.888000000268,82.944
2016-12-05 04:45,14442.623999999836,82.944
2016-12-05 05:00,14461.631999999285,76.032
2016-12-05 05:15,14482.367999998853,82.944
2016-12-05 05:30,14503.104000000283,82.944
2016-12-05 05:45,14523.839999999851,82.944
2016-12-05 06:00,14544.575999999419,82.944
2016-12-05 06:15,14565.311999998987,82.944
2016-12-05 06:30,14587.775999998674,89.856
2016-12-05 06:45,14608.512000000104,82.944
2016-12-05 07:00,14651.71199999936,172.8
2016-12-05 07:15,14700.095999998972,193.536
2016-12-05 07:30,14746.752000000328,186.624
2016-12-05 07:45,14796.86400000006,200.448
2016-12-05 08:00,14846.975999999791,200.448
2016-12-05 08:15,14897.087999999523,200.448
2016-12-05 08:30,14947.199999999255,200.448
2016-12-05 08:45,15000.767999999225,214.272
2016-12-05 09:00,15054.335999999195,214.272
2016-12-05 09:15,15109.631999999285,221.184
2016-12-05 09:30,15164.927999999374,221.184
2016-12-05 09:45,15221.951999999583,228.096
2016-12-05 10:00,15280.70399999991,235.008
2016-12-05 10:15,15339.456000000238,235.008
2016-12-05 10:30,15398.207999998704,235.008
2016-12-05 10:45,15458.68799999915,241.92
2016-12-05 11:00,15519.167999999598,241.92
2016-12-05 11:15,15581.376000000164,248.832
2016-12-05 11:30,15641.855999998748,241.92
2016-12-05 11:45,15704.063999999315,248.832
2016-12-05 12:00,15766.27199999988,248.832
2016-12-05 12:15,15826.752000000328,241.92
2016-12-05 12:30,15887.231999998912,241.92
2016-12-05 12:45,15947.71199999936,241.92
2016-12-05 13:00,16009.919999999925,248.832
2016-12-05 13:15,16072.128000000492,248.832
2016-12-05 13:30,16134.335999999195,248.832
2016-12-05 13:45,16194.815999999642,241.92
2016-12-05 14:00,16257.024000000209,248.832
2016-12-05 14:15,16317.503999998793,241.92
2016-12-05 14:30,16377.98399999924,241.92
2016-12-05 14:45,16436.735999999568,235.008
2016-12-05 15:00,16497.216000000015,241.92
2016-12-05 15:15,16557.696000000462,241.92
2016-12-05 15:30,16618.175999999046,241.92
2016-12-05 15:45,16678.655999999493,241.92
2016-12-05 16:00,16740.86400000006,248.832
2016-12-05 16:15,16801.344000000507,241.92
2016-12-05 16:30,16861.82399999909,241.92
2016-12-05 16:45,16922.303999999538,241.92
2016-12-05 17:00,16981.055999999866,235.008
2016-12-05 17:15,17038.080000000075,228.096
2016-12-05 17:30,17095.104000000283,228.096
2016-12-05 17:45,17148.672000000253,214.272
2016-12-05 18:00,17203.240421053022,218.274
2016-12-05 18:15,17255.808000000194,210.26873684210526
2016-12-05 18:30,17309.376000000164,214.272
2016-12-05 18:45,17359.487999999896,200.448
2016-12-05 19:00,17411.327999999747,207.36
2016-12-05 19:15,17461.43999999948,200.448
2016-12-05 19:30,17511.55199999921,200.448
2016-12-05 19:45,17559.935999998823,193.536
2016-12-05 20:00,17610.048000000417,200.448
2016-12-05 20:15,17658.43200000003,193.536
2016-12-05 20:30,17705.087999999523,186.624
2016-12-05 20:45,17753.471999999136,193.536
2016-12-05 21:00,17800.12800000049,186.624
2016-12-05 21:15,17846.783999999985,186.624
2016-12-05 21:30,17895.167999999598,193.536
2016-12-05 21:45,17941.82399999909,186.624
2016-12-05 22:00,17967.743999999017,103.68
2016-12-05 22:15,17990.207999998704,89.856
2016-12-05 22:30,18012.672000000253,89.856
2016-12-05 22:45,18033.40799999982,82.944
2016-12-05 23:00,18054.14399999939,82.944
2016-12-05 23:15,18076.607999999076,89.856
2016-12-05 23:30,18095.616000000387,76.032
2016-12-05 23:45,18118.080000000075,89.856
2016-12-06 00:00,18138.815999999642,82.944
2016-12-06 00:15,18159.55199999921,82.944
2016-12-06 00:30,18180.287999998778,82.944
2016-12-06 00:45,18201.02400000021,82.944
2016-12-06 01:00,18221.759999999776,82.944
2016-12-06 01:15,18242.495999999344,82.944
2016-12-06 01:30,18263.231999998912,82.944
2016-12-06 01:45,18283.968000000343,82.944
2016-12-06 02:00,18304.70399999991,82.944
2016-12-06 02:15,18323.71199999936,76.032
2016-12-06 02:30,18346.175999999046,89.856
2016-12-06 02:45,18365.184000000358,76.032
2016-12-06 03:00,18385.919999999925,82.944
2016-12-06 03:15,18406.655999999493,82.944
2016-12-06 03:30,18427.39199999906,82.944
2016-12-06 03:45,18448.12800000049,82.944
2016-12-06 04:00,18468.86400000006,82.944
2016-12-06 04:15,18489.599999999627,82.944
2016-12-06 04:30,18512.063999999315,89.856
2016-12-06 04:45,18532.799999998882,82.944
2016-12-06 05:00,18553.536000000313,82.944
2016-12-06 05:15,18574.27199999988,82.944
2016-12-06 05:30,18596.735999999568,89.856
2016-12-06 05:45,18617.471999999136,82.944
2016-12-06 06:00,18638.207999998704,82.944
2016-12-06 06:15,18658.944000000134,82.944
2016-12-06 06:30,18681.40799999982,89.856
2016-12-06 06:45,18702.14399999939,82.944
2016-12-06 07:00,18745.344000000507,172.8
2016-12-06 07:15,18792.0,186.624
2016-12-06 07:30,18840.383999999613,193.536
2016-12-06 07:45,18888.767999999225,193.536
2016-12-06 08:00,18940.607999999076,207.36
2016-12-06 08:15,18990.719999998808,200.448
2016-12-06 08:30,19042.56000000052,207.36
2016-12-06 08:45,19097.85599999875,221.184
2016-12-06 09:00,19151.42399999872,214.272
2016-12-06 09:15,19208.447999998927,228.096
2016-12-06 09:30,19265.471999999136,228.096
2016-12-06 09:45,19322.495999999344,228.096
2016-12-06 10:00,19382.97599999979,241.92
2016-12-06 10:15,19441.72800000012,235.008
2016-12-06 10:30,19500.480000000447,235.008
2016-12-06 10:45,19560.95999999903,241.92
2016-12-06 11:00,19621.43999999948,241.92
2016-12-06 11:15,19681.919999999925,241.92
2016-12-06 11:30,19742.400000000373,241.92
2016-12-06 11:45,19801.151999998838,235.008
2016-12-06 12:00,19863.359999999404,248.832
2016-12-06 12:15,19922.11199999973,235.008
2016-12-06 12:30,19982.59200000018,241.92
2016-12-06 12:45,20043.071999998763,241.92
2016-12-06 13:00,20105.27999999933,248.832
2016-12-06 13:15,20165.759999999776,241.92
2016-12-06 13:30,20226.240000000224,241.92
2016-12-06 13:45,20286.719999998808,241.92
2016-12-06 14:00,20348.927999999374,248.832
2016-12-06 14:15,20409.40799999982,241.92
2016-12-06 14:30,20471.616000000387,248.832
2016-12-06 14:45,20533.82399999909,248.832
2016-12-06 15:00,20596.031999999657,248.832
2016-12-06 15:15,20658.240000000224,248.832
2016-12-06 15:30,20720.447999998927,248.832
2016-12-06 15:45,20782.655999999493,248.832
2016-12-06 16:00,20844.86400000006,248.832
2016-12-06 16:15,20905.344000000507,241.92
2016-12-06 16:30,20967.55199999921,248.832
2016-12-06 16:45,21028.031999999657,241.92
2016-12-06 17:00,21085.055999999866,228.096
2016-12-06 17:15,21142.080000000075,228.096
2016-12-06 17:30,21199.104000000283,228.096
2016-12-06 17:45,21252.672000000253,214.272
2016-12-06 18:00,21307.240421053022,218.274
2016-12-06 18:15,21359.808000000194,210.26873684210526
2016-12-06 18:30,21411.648000000045,207.36
2016-12-06 18:45,21463.48900000006,207.36
2016-12-06 19:00,21513.60099999979,200.448
2016-12-06 19:15,21563.712999999523,200.448
2016-12-06 19:30,21613.824999999255,200.448
2016-12-06 19:45,21663.936999998987,200.448
2016-12-06 20:00,21712.321000000462,193.536
2016-12-06 20:15,21760.705000000075,193.536
2016-12-06 20:30,21810.816999999806,200.448
2016-12-06 20:45,21859.20099999942,193.536
2016-12-06 21:00,21907.58499999903,193.536
2016-12-06 21:15,21955.969000000507,193.536
2016-12-06 21:30,22004.35300000012,193.536
2016-12-06 21:45,22052.73699999973,193.536
2016-12-06 22:00,22078.656999999657,103.68
2016-12-06 22:15,22101.120999999344,89.856
2016-12-06 22:30,22121.856999998912,82.944
2016-12-06 22:45,22142.593000000343,82.944
2016-12-06 23:00,22163.32899999991,82.944
2016-12-06 23:15,22184.06499999948,82.944
2016-12-06 23:30,22206.528999999166,89.856
2016-12-06 23:45,22225.537000000477,76.032
2016-12-07 00:00,22246.273000000045,82.944
2016-12-07 00:15,22267.008999999613,82.944
2016-12-07 00:30,22287.74499999918,82.944
2016-12-07 00:45,22308.48099999875,82.944
2016-12-07 01:00,22327.48900000006,76.032
2016-12-07 01:15,22348.224999999627,82.944
2016-12-07 01:30,22368.960999999195,82.944
2016-12-07 01:45,22387.969000000507,76.032
2016-12-07 02:00,22410.433000000194,89.856
2016-12-07 02:15,22429.440999999642,76.032
2016-12-07 02:30,22450.17699999921,82.944
2016-12-07 02:45,22470.912999998778,82.944
2016-12-07 03:00,22491.64900000021,82.944
2016-12-07 03:15,22510.656999999657,74.057
2016-12-07 03:30,22531.392999999225,82.944
2016-12-07 03:45,22550.400999998674,76.032
2016-12-07 04:00,22572.865000000224,89.856
2016-12-07 04:15,22591.872999999672,76.032
2016-12-07 04:30,22612.60899999924,82.944
2016-12-07 04:45,22633.344999998808,82.944
2016-12-07 05:00,22654.08100000024,82.944
2016-12-07 05:15,22674.816999999806,82.944
2016-12-07 05:30,22695.552999999374,82.944
2016-12-07 05:45,22716.288999998942,82.944
2016-12-07 06:00,22737.025000000373,82.944
2016-12-07 06:15,22757.76099999994,82.944
