Date,SPR_PWR_Electric_Meter (kW)
2017-12-01 00:00,79.387
2017-12-01 00:15,70.345
2017-12-01 00:30,76.906
2017-12-01 00:45,71.195
2017-12-01 01:00,76.162
2017-12-01 01:15,68.867
2017-12-01 01:30,73.921
2017-12-01 01:45,73.226
2017-12-01 02:00,78.393
2017-12-01 02:15,71.729
2017-12-01 02:30,72.935
2017-12-01 02:45,70.814
2017-12-01 03:00,70.431
2017-12-01 03:15,70.243
2017-12-01 03:30,72.02
2017-12-01 03:45,74.871
2017-12-01 04:00,69.857
2017-12-01 04:15,74.125
2017-12-01 04:30,70.323
2017-12-01 04:45,74.456
2017-12-01 05:00,71.179
2017-12-01 05:15,72.584
2017-12-01 05:30,98.582
2017-12-01 05:45,72.468
2017-12-01 06:00,77.965
2017-12-01 06:15,73.032
2017-12-01 06:30,76.868
2017-12-01 06:45,75.879
2017-12-01 07:00,84.157
2017-12-01 07:15,86.26
2017-12-01 07:30,88.323
2017-12-01 07:45,99.679
2017-12-01 08:00,103.556
2017-12-01 08:15,100.107
2017-12-01 08:30,114.856
2017-12-01 08:45,114.581
2017-12-01 09:00,117.578
2017-12-01 09:15,126.168
2017-12-01 09:30,120.743
2017-12-01 09:45,122.928
2017-12-01 10:00,116.69
2017-12-01 10:15,119.7
2017-12-01 10:30,118.643
2017-12-01 10:45,119.578
2017-12-01 11:00,126.109
2017-12-01 11:15,120.943
2017-12-01 11:30,126.759
2017-12-01 11:45,117.04
2017-12-01 12:00,125.006
2017-12-01 12:15,111.753
2017-12-01 12:30,119.487
2017-12-01 12:45,115.634
2017-12-01 13:00,121.306
2017-12-01 13:15,123.178
2017-12-01 13:30,119.231
2017-12-01 13:45,137.481
2017-12-01 14:00,122.712
2017-12-01 14:15,117.965
2017-12-01 14:30,117.506
2017-12-01 14:45,117.631
2017-12-01 15:00,134.609
2017-12-01 15:15,112.993
2017-12-01 15:30,133.703
2017-12-01 15:45,113.081
2017-12-01 16:00,111.931
2017-12-01 16:15,107.659
2017-12-01 16:30,105.275
2017-12-01 16:45,108.606
2017-12-01 17:00,97.978
2017-12-01 17:15,97.78022929936306
2017-12-01 17:30,94.079
2017-12-01 17:45,86.456
2017-12-01 18:00,90.535
2017-12-01 18:15,86.848
2017-12-01 18:30,90.684
2017-12-01 18:45,84.837
2017-12-01 19:00,90.32
2017-12-01 19:15,81.604
2017-12-01 19:30,81.553
2017-12-01 19:45,80.525
2017-12-01 20:00,79.421
2017-12-01 20:15,82.785
2017-12-01 20:30,76.948
2017-12-01 20:45,78.892
2017-12-01 21:00,75.751
2017-12-01 21:15,75.39
2017-12-01 21:30,74.659
2017-12-01 21:45,76.931
2017-12-01 22:00,79.082
2017-12-01 22:15,76.092
2017-12-01 22:30,75.817
2017-12-01 22:45,73.323
2017-12-01 23:00,70.467
2017-12-01 23:15,75.64
2017-12-01 23:30,70.693
2017-12-01 23:45,76.432
2017-12-02 00:00,76.114
2017-12-02 00:15,73.442
2017-12-02 00:30,72.781
2017-12-02 00:45,71.668
2017-12-02 01:00,77.095
2017-12-02 01:15,72.243
2017-12-02 01:30,75.528
2017-12-02 01:45,71.404
2017-12-02 02:00,76.389
2017-12-02 02:15,75.956
2017-12-02 02:30,69.685
2017-12-02 02:45,69.504
2017-12-02 03:00,70.951
2017-12-02 03:15,69.925
2017-12-02 03:30,70.429
2017-12-02 03:45,74.209
2017-12-02 04:00,76.118
2017-12-02 04:15,75.328
2017-12-02 04:30,70.07
2017-12-02 04:45,74.235
2017-12-02 05:00,70.693
2017-12-02 05:15,76.501
2017-12-02 05:30,68.232
2017-12-02 05:45,70.553
2017-12-02 06:00,68.732
2017-12-02 06:15,69.792
2017-12-02 06:30,76.523
2017-12-02 06:45,69.775
2017-12-02 07:00,77.778
2017-12-02 07:15,67.007
2017-12-02 07:30,71.156
2017-12-02 07:45,65.753
2017-12-02 08:00,67.967
2017-12-02 08:15,64.117
2017-12-02 08:30,67.67
2017-12-02 08:45,70.601
2017-12-02 09:00,65.106
2017-12-02 09:15,72.707
2017-12-02 09:30,68.017
2017-12-02 09:45,73.079
2017-12-02 10:00,65.781
2017-12-02 10:15,74.351
2017-12-02 10:30,66.125
2017-12-02 10:45,68.828
2017-12-02 11:00,67.535
2017-12-02 11:15,66.004
2017-12-02 11:30,71.804
2017-12-02 11:45,67.193
2017-12-02 12:00,69.49
2017-12-02 12:15,68.417
2017-12-02 12:30,71.74
2017-12-02 12:45,66.792
2017-12-02 13:00,65.392
2017-12-02 13:15,68.014
2017-12-02 13:30,67.26010389610389
2017-12-02 13:45,66.164
2017-12-02 14:00,66.425
2017-12-02 14:15,75.528
2017-12-02 14:30,68.889
2017-12-02 14:45,72.521
2017-12-02 15:00,66.084
2017-12-02 15:15,74.876
2017-12-02 15:30,70.0
2017-12-02 15:45,72.756
2017-12-02 16:00,69.757
2017-12-02 16:15,67.989
2017-12-02 16:30,69.371
2017-12-02 16:45,70.101
2017-12-02 17:00,73.504
2017-12-02 17:15,73.185
2017-12-02 17:30,78.5
2017-12-02 17:45,73.482
2017-12-02 18:00,77.515
2017-12-02 18:15,72.001
2017-12-02 18:30,77.145
2017-12-02 18:45,71.798
2017-12-02 19:00,69.395
2017-12-02 19:15,70.981
2017-12-02 19:30,71.32
2017-12-02 19:45,68.442
2017-12-02 20:00,71.221
2017-12-02 20:15,71.596
2017-12-02 20:30,73.062
2017-12-02 20:45,78.465
2017-12-02 21:00,70.445
2017-12-02 21:15,73.167
2017-12-02 21:30,69.335
2017-12-02 21:45,74.801
2017-12-02 22:00,70.456
2017-12-02 22:15,74.726
2017-12-02 22:30,69.835
2017-12-02 22:45,76.904
2017-12-02 23:00,68.481
2017-12-02 23:15,73.435
2017-12-02 23:30,69.95
2017-12-02 23:45,75.04
2017-12-03 00:00,69.387
2017-12-03 00:15,75.989
2017-12-03 00:30,70.868
2017-12-03 00:45,77.435
2017-12-03 01:00,72.975
2017-12-03 01:15,74.17
2017-12-03 01:30,72.018
2017-12-03 01:45,76.604
2017-12-03 02:00,72.006
2017-12-03 02:15,76.893
2017-12-03 02:30,72.196
2017-12-03 02:45,76.092
2017-12-03 03:00,70.668
2017-12-03 03:15,75.379
2017-12-03 03:30,70.962
2017-12-03 03:45,77.067
2017-12-03 04:00,69.735
2017-12-03 04:15,72.16
2017-12-03 04:30,69.656
2017-12-03 04:45,70.457
2017-12-03 05:00,71.107
2017-12-03 05:15,73.112
2017-12-03 05:30,71.731
2017-12-03 05:45,72.629
2017-12-03 06:00,70.092
2017-12-03 06:15,70.637
2017-12-03 06:30,68.132
2017-12-03 06:45,72.557
2017-12-03 07:00,67.548
2017-12-03 07:15,67.723
2017-12-03 07:30,67.367
2017-12-03 07:45,68.918
2017-12-03 08:00,72.365
2017-12-03 08:15,67.54
2017-12-03 08:30,71.759
2017-12-03 08:45,67.025
2017-12-03 09:00,74.904
2017-12-03 09:15,65.887
2017-12-03 09:30,72.101
2017-12-03 09:45,69.484
2017-12-03 10:00,71.396
2017-12-03 10:15,68.929
2017-12-03 10:30,72.932
2017-12-03 10:45,65.767
2017-12-03 11:00,72.715
2017-12-03 11:15,67.871
2017-12-03 11:30,73.034
2017-12-03 11:45,68.568
2017-12-03 12:00,73.628
2017-12-03 12:15,71.507
2017-12-03 12:30,77.937
2017-12-03 12:45,72.265
2017-12-03 13:00,72.939
2017-12-03 13:15,73.026
2017-12-03 13:30,73.632
2017-12-03 13:45,78.059
2017-12-03 14:00,74.765
2017-12-03 14:15,73.464
2017-12-03 14:30,73.662
2017-12-03 14:45,75.792
2017-12-03 15:00,72.203
2017-12-03 15:15,74.579
2017-12-03 15:30,73.781
2017-12-03 15:45,72.912
2017-12-03 16:00,69.981
2017-12-03 16:15,74.993
2017-12-03 16:30,69.707
2017-12-03 16:45,75.64
2017-12-03 17:00,72.395
2017-12-03 17:15,70.51
2017-12-03 17:30,71.54
2017-12-03 17:45,71.265
2017-12-03 18:00,71.307
2017-12-03 18:15,71.593
2017-12-03 18:30,72.625
2017-12-03 18:45,71.67
2017-12-03 19:00,71.146
2017-12-03 19:15,70.375
2017-12-03 19:30,75.982
2017-12-03 19:45,69.296
2017-12-03 20:00,72.423
2017-12-03 20:15,69.621
2017-12-03 20:30,69.603
2017-12-03 20:45,69.12
2017-12-03 21:00,79.071
2017-12-03 21:15,73.342
2017-12-03 21:30,74.468
2017-12-03 21:45,69.509
2017-12-03 22:00,73.375
2017-12-03 22:15,72.457
2017-12-03 22:30,73.932
2017-12-03 22:45,71.471
2017-12-03 23:00,74.803
2017-12-03 23:15,70.884
2017-12-03 23:30,73.995
2017-12-03 23:45,71.846
2017-12-04 00:00,75.781
2017-12-04 00:15,70.214
2017-12-04 00:30,77.3
2017-12-04 00:45,70.509
2017-12-04 01:00,72.806
2017-12-04 01:15,69.595
2017-12-04 01:30,73.412
2017-12-04 01:45,73.012
2017-12-04 02:00,75.193
2017-12-04 02:15,69.534
2017-12-04 02:30,75.981
2017-12-04 02:45,70.293
2017-12-04 03:00,75.059
2017-12-04 03:15,70.12
2017-12-04 03:30,72.437
2017-12-04 03:45,70.287
2017-12-04 04:00,68.926
2017-12-04 04:15,67.065
2017-12-04 04:30,72.087
2017-12-04 04:45,68.671
2017-12-04 05:00,70.571
2017-12-04 05:15,71.839
2017-12-04 05:30,71.737
2017-12-04 05:45,73.573
2017-12-04 06:00,73.439
2017-12-04 06:15,72.637
2017-12-04 06:30,76.59
2017-12-04 06:45,77.409
2017-12-04 07:00,82.42
2017-12-04 07:15,88.704
2017-12-04 07:30,85.925
2017-12-04 07:45,114.9
2017-12-04 08:00,121.687
2017-12-04 08:15,110.728
2017-12-04 08:30,115.112
2017-12-04 08:45,146.762
2017-12-04 09:00,133.656
2017-12-04 09:15,138.021
2017-12-04 09:30,136.437
2017-12-04 09:45,150.175
2017-12-04 10:00,137.812
2017-12-04 10:15,144.934
2017-12-04 10:30,133.462
2017-12-04 10:45,138.09
2017-12-04 11:00,137.8
2017-12-04 11:15,142.106
2017-12-04 11:30,141.562
2017-12-04 11:45,140.312
2017-12-04 12:00,133.471
2017-12-04 12:15,137.559
2017-12-04 12:30,126.531
2017-12-04 12:45,146.884
2017-12-04 13:00,137.728
2017-12-04 13:15,142.468
2017-12-04 13:30,145.415
2017-12-04 13:45,133.231
2017-12-04 14:00,127.253
2017-12-04 14:15,148.193
2017-12-04 14:30,122.19
2017-12-04 14:45,123.275
2017-12-04 15:00,139.871
2017-12-04 15:15,124.187
2017-12-04 15:30,130.94
2017-12-04 15:45,125.243
2017-12-04 16:00,125.037
2017-12-04 16:15,119.75
2017-12-04 16:30,125.059
2017-12-04 16:45,104.753
2017-12-04 17:00,109.965
2017-12-04 17:15,99.443
2017-12-04 17:30,102.721
2017-12-04 17:45,102.387
2017-12-04 18:00,101.181
2017-12-04 18:15,96.529
2017-12-04 18:30,94.717
2017-12-04 18:45,90.471
2017-12-04 19:00,88.146
2017-12-04 19:15,84.803
2017-12-04 19:30,88.162
2017-12-04 19:45,89.54
2017-12-04 20:00,84.332
2017-12-04 20:15,90.275
2017-12-04 20:30,81.153
2017-12-04 20:45,89.617
2017-12-04 21:00,81.412
2017-12-04 21:15,84.34
2017-12-04 21:30,76.114
2017-12-04 21:45,77.526
2017-12-04 22:00,80.409
2017-12-04 22:15,79.842
2017-12-04 22:30,76.276
2017-12-04 22:45,76.381
2017-12-04 23:00,79.035
2017-12-04 23:15,75.073
2017-12-04 23:30,76.956
2017-12-04 23:45,73.885
2017-12-05 00:00,79.715
2017-12-05 00:15,75.346
2017-12-05 00:30,78.575
2017-12-05 00:45,74.865
2017-12-05 01:00,78.176
2017-12-05 01:15,76.229
2017-12-05 01:30,80.128
2017-12-05 01:45,75.184
2017-12-05 02:00,80.995
2017-12-05 02:15,74.325
2017-12-05 02:30,79.909
2017-12-05 02:45,74.129
2017-12-05 03:00,84.712
2017-12-05 03:15,73.323
2017-12-05 03:30,79.82
2017-12-05 03:45,72.843
2017-12-05 04:00,79.912
2017-12-05 04:15,71.951
2017-12-05 04:30,79.143
2017-12-05 04:45,73.542
2017-12-05 05:00,73.496
2017-12-05 05:15,78.596
2017-12-05 05:30,76.259
2017-12-05 05:45,80.587
2017-12-05 06:00,79.134
2017-12-05 06:15,77.023
2017-12-05 06:30,84.971
2017-12-05 06:45,83.059
2017-12-05 07:00,84.553
2017-12-05 07:15,88.764
2017-12-05 07:30,92.325
2017-12-05 07:45,97.532
2017-12-05 08:00,102.409
2017-12-05 08:15,110.284
2017-12-05 08:30,115.843
2017-12-05 08:45,123.178
2017-12-05 09:00,123.121
2017-12-05 09:15,126.131
2017-12-05 09:30,138.587
2017-12-05 09:45,148.85
2017-12-05 10:00,128.746
2017-12-05 10:15,143.165
2017-12-05 10:30,128.915
2017-12-05 10:45,133.868
2017-12-05 11:00,133.609
2017-12-05 11:15,132.0
2017-12-05 11:30,128.778
2017-12-05 11:45,130.253
2017-12-05 12:00,127.612
2017-12-05 12:15,116.531
2017-12-05 12:30,127.034
2017-12-05 12:45,137.825
2017-12-05 13:00,133.337
2017-12-05 13:15,130.215
2017-12-05 13:30,133.6
2017-12-05 13:45,135.075
2017-12-05 14:00,127.934
2017-12-05 14:15,124.231
2017-12-05 14:30,132.671
2017-12-05 14:45,120.59
2017-12-05 15:00,119.687
2017-12-05 15:15,128.687
2017-12-05 15:30,125.512
2017-12-05 15:45,121.431
2017-12-05 16:00,117.162
2017-12-05 16:15,120.159
2017-12-05 16:30,116.631
2017-12-05 16:45,117.031
2017-12-05 17:00,111.021
2017-12-05 17:15,108.434
2017-12-05 17:30,97.97
2017-12-05 17:45,103.437
2017-12-05 18:00,93.65342990654206
2017-12-05 18:15,92.04710169491526
2017-12-05 18:30,87.459
2017-12-05 18:45,88.603
2017-12-05 19:00,87.026
2017-12-05 19:15,87.898
2017-12-05 19:30,85.632
2017-12-05 19:45,82.837
2017-12-05 20:00,83.692
2017-12-05 20:15,85.007
2017-12-05 20:30,78.223
2017-12-05 20:45,76.95
2017-12-05 21:00,77.896
2017-12-05 21:15,78.57
2017-12-05 21:30,80.093
2017-12-05 21:45,77.97
2017-12-05 22:00,75.49
2017-12-05 22:15,74.625
2017-12-05 22:30,75.746
2017-12-05 22:45,75.932
2017-12-05 23:00,78.815
2017-12-05 23:15,74.476
2017-12-05 23:30,74.112
2017-12-05 23:45,74.578
2017-12-06 00:00,78.482
2017-12-06 00:15,80.125
2017-12-06 00:30,76.498
2017-12-06 00:45,77.91
2017-12-06 01:00,73.803
2017-12-06 01:15,76.956
2017-12-06 01:30,70.737
2017-12-06 01:45,78.384
2017-12-06 02:00,73.243
2017-12-06 02:15,78.578
2017-12-06 02:30,74.528
2017-12-06 02:45,80.16
2017-12-06 03:00,75.018
2017-12-06 03:15,73.404
2017-12-06 03:30,72.456
2017-12-06 03:45,76.056
2017-12-06 04:00,71.318
2017-12-06 04:15,71.478
2017-12-06 04:30,74.659
2017-12-06 04:45,72.59
2017-12-06 05:00,79.365
2017-12-06 05:15,73.209
2017-12-06 05:30,83.325
2017-12-06 05:45,73.445
2017-12-06 06:00,80.107
2017-12-06 06:15,77.457
2017-12-06 06:30,83.734
2017-12-06 06:45,81.273
2017-12-06 07:00,85.653
2017-12-06 07:15,88.945
2017-12-06 07:30,89.585
2017-12-06 07:45,96.834
2017-12-06 08:00,111.625
2017-12-06 08:15,110.465
2017-12-06 08:30,121.396
2017-12-06 08:45,116.003
2017-12-06 09:00,145.812
2017-12-06 09:15,129.14
2017-12-06 09:30,133.912
2017-12-06 09:45,130.612
2017-12-06 10:00,134.7
2017-12-06 10:15,129.737
2017-12-06 10:30,134.153
2017-12-06 10:45,132.353
2017-12-06 11:00,127.034
2017-12-06 11:15,123.368
2017-12-06 11:30,132.834
2017-12-06 11:45,126.846
2017-12-06 12:00,126.459
2017-12-06 12:15,121.531
2017-12-06 12:30,120.365
2017-12-06 12:45,123.209
2017-12-06 13:00,119.55
2017-12-06 13:15,125.893
2017-12-06 13:30,129.615
2017-12-06 13:45,145.431
2017-12-06 14:00,126.162
2017-12-06 14:15,124.934
2017-12-06 14:30,125.9
2017-12-06 14:45,128.387
2017-12-06 15:00,130.415
2017-12-06 15:15,128.621
2017-12-06 15:30,126.831
2017-12-06 15:45,120.812
2017-12-06 16:00,119.896
2017-12-06 16:15,113.506
2017-12-06 16:30,113.2
2017-12-06 16:45,112.246
2017-12-06 17:00,101.892
2017-12-06 17:15,103.087
2017-12-06 17:30,103.431
2017-12-06 17:45,94.107
2017-12-06 18:00,93.234
2017-12-06 18:15,89.843
2017-12-06 18:30,90.34
2017-12-06 18:45,91.396
2017-12-06 19:00,89.606
2017-12-06 19:15,87.981
2017-12-06 19:30,80.884
2017-12-06 19:45,86.368
2017-12-06 20:00,86.228
2017-12-06 20:15,87.537
2017-12-06 20:30,79.853
2017-12-06 20:45,85.462
2017-12-06 21:00,79.554
2017-12-06 21:15,87.52
2017-12-06 21:30,80.401
2017-12-06 21:45,81.285
2017-12-06 22:00,80.275
2017-12-06 22:15,82.05
2017-12-06 22:30,80.159
2017-12-06 22:45,84.671
2017-12-06 23:00,75.656
2017-12-06 23:15,79.407
2017-12-06 23:30,75.031
2017-12-06 23:45,80.001
2017-12-07 00:00,75.732
2017-12-07 00:15,83.476
2017-12-07 00:30,76.22
2017-12-07 00:45,78.104
2017-12-07 01:00,73.192
2017-12-07 01:15,76.742
2017-12-07 01:30,73.176
2017-12-07 01:45,71.837
2017-12-07 02:00,73.568
2017-12-07 02:15,74.14
2017-12-07 02:30,73.709
2017-12-07 02:45,74.762
2017-12-07 03:00,80.76
2017-12-07 03:15,78.97
2017-12-07 03:30,75.131
2017-12-07 03:45,78.396
2017-12-07 04:00,72.296
2017-12-07 04:15,77.935
2017-12-07 04:30,75.073
2017-12-07 04:45,78.509
2017-12-07 05:00,75.253
2017-12-07 05:15,78.242
2017-12-07 05:30,82.84
2017-12-07 05:45,79.704
2017-12-07 06:00,75.915
2017-12-07 06:15,81.173
2017-12-07 06:30,79.353
2017-12-07 06:45,90.504
2017-12-07 07:00,81.437
2017-12-07 07:15,89.757
2017-12-07 07:30,95.432
2017-12-07 07:45,107.075
2017-12-07 08:00,108.162
2017-12-07 08:15,107.643
2017-12-07 08:30,116.725
2017-12-07 08:45,127.831
2017-12-07 09:00,120.581
2017-12-07 09:15,121.081
2017-12-07 09:30,119.765
2017-12-07 09:45,124.218
2017-12-07 10:00,125.596
2017-12-07 10:15,127.918
2017-12-07 10:30,122.506
2017-12-07 10:45,122.915
2017-12-07 11:00,120.937
2017-12-07 11:15,119.971
2017-12-07 11:30,124.34482408660352
2017-12-07 11:45,122.1622340425532
2017-12-07 12:00,127.54
2017-12-07 12:15,126.031
2017-12-07 12:30,117.037
2017-12-07 12:45,115.159
2017-12-07 13:00,121.706
2017-12-07 13:15,115.843
2017-12-07 13:30,110.065
2017-12-07 13:45,135.053
2017-12-07 14:00,119.084
2017-12-07 14:15,116.175
2017-12-07 14:30,118.134
2017-12-07 14:45,116.234
2017-12-07 15:00,115.206
2017-12-07 15:15,121.99
2017-12-07 15:30,119.95
2017-12-07 15:45,115.156
2017-12-07 16:00,117.378
2017-12-07 16:15,114.74
2017-12-07 16:30,116.287
2017-12-07 16:45,117.303
2017-12-07 17:00,112.171
2017-12-07 17:15,99.054
2017-12-07 17:30,100.304
2017-12-07 17:45,92.164
2017-12-07 18:00,100.746
2017-12-07 18:15,90.304
2017-12-07 18:30,95.91
2017-12-07 18:45,86.625
2017-12-07 19:00,94.287
2017-12-07 19:15,86.496
2017-12-07 19:30,88.039
2017-12-07 19:45,83.642
2017-12-07 20:00,85.298
2017-12-07 20:15,78.431
2017-12-07 20:30,83.609
2017-12-07 20:45,76.704
2017-12-07 21:00,76.868
2017-12-07 21:15,75.964
2017-12-07 21:30,76.201
2017-12-07 21:45,78.162
2017-12-07 22:00,78.443
2017-12-07 22:15,77.423
2017-12-07 22:30,76.97
2017-12-07 22:45,79.048
2017-12-07 23:00,78.407
2017-12-07 23:15,76.381
2017-12-07 23:30,75.734
2017-12-07 23:45,75.535
2017-12-08 00:00,76.239
2017-12-08 00:15,74.718
2017-12-08 00:30,77.895
2017-12-08 00:45,81.49
2017-12-08 01:00,73.575
2017-12-08 01:15,73.498
2017-12-08 01:30,73.331
2017-12-08 01:45,74.525
2017-12-08 02:00,74.05
2017-12-08 02:15,76.285
2017-12-08 02:30,74.228
2017-12-08 02:45,72.818
2017-12-08 03:00,73.518
2017-12-08 03:15,73.935
2017-12-08 03:30,73.212
2017-12-08 03:45,74.89
2017-12-08 04:00,73.323
2017-12-08 04:15,76.726
2017-12-08 04:30,74.129
2017-12-08 04:45,80.504
2017-12-08 05:00,71.801
2017-12-08 05:15,73.195
2017-12-08 05:30,72.909
2017-12-08 05:45,74.526
2017-12-08 06:00,77.193
2017-12-08 06:15,76.565
2017-12-08 06:30,78.943
2017-12-08 06:45,79.739
2017-12-08 07:00,85.582
2017-12-08 07:15,82.196
2017-12-08 07:30,85.829
2017-12-08 07:45,104.362
2017-12-08 08:00,107.703
2017-12-08 08:15,119.265
2017-12-08 08:30,108.025
2017-12-08 08:45,112.459
2017-12-08 09:00,112.468
2017-12-08 09:15,117.078
2017-12-08 09:30,118.506
2017-12-08 09:45,122.453
2017-12-08 10:00,125.625
2017-12-08 10:15,116.821
2017-12-08 10:30,126.118
2017-12-08 10:45,122.668
2017-12-08 11:00,120.725
2017-12-08 11:15,119.737
2017-12-08 11:30,128.106
2017-12-08 11:45,121.981
2017-12-08 12:00,124.737
2017-12-08 12:15,124.981
2017-12-08 12:30,125.096
2017-12-08 12:45,124.684
2017-12-08 13:00,126.965
2017-12-08 13:15,122.453
2017-12-08 13:30,120.712
2017-12-08 13:45,126.659
2017-12-08 14:00,121.512
2017-12-08 14:15,124.74
2017-12-08 14:30,113.112
2017-12-08 14:45,119.546
2017-12-08 15:00,118.837
2017-12-08 15:15,114.681
2017-12-08 15:30,113.868
2017-12-08 15:45,112.181
2017-12-08 16:00,116.309
2017-12-08 16:15,110.812
2017-12-08 16:30,110.2
2017-12-08 16:45,102.996
2017-12-08 17:00,109.031
2017-12-08 17:15,94.168
2017-12-08 17:30,94.696
2017-12-08 17:45,87.989
2017-12-08 18:00,88.504
2017-12-08 18:15,88.379
2017-12-08 18:30,83.123
2017-12-08 18:45,83.66
2017-12-08 19:00,85.398
2017-12-08 19:15,83.904
2017-12-08 19:30,80.425
2017-12-08 19:45,80.94
2017-12-08 20:00,82.223
2017-12-08 20:15,79.807
2017-12-08 20:30,78.076
2017-12-08 20:45,83.845
2017-12-08 21:00,77.673
2017-12-08 21:15,82.601
2017-12-08 21:30,81.339
2017-12-08 21:45,75.79
2017-12-08 22:00,78.717
2017-12-08 22:15,77.52
2017-12-08 22:30,76.767
2017-12-08 22:45,76.56
2017-12-08 23:00,76.378
2017-12-08 23:15,75.165
2017-12-08 23:30,80.118
2017-12-08 23:45,76.409
2017-12-09 00:00,77.415
2017-12-09 00:15,74.343
2017-12-09 00:30,77.131
2017-12-09 00:45,74.478
2017-12-09 01:00,74.12
2017-12-09 01:15,71.9
2017-12-09 01:30,70.942
2017-12-09 01:45,79.253
2017-12-09 02:00,73.181
2017-12-09 02:15,76.196
2017-12-09 02:30,76.875
2017-12-09 02:45,72.804
2017-12-09 03:00,72.81
2017-12-09 03:15,72.021
2017-12-09 03:30,71.373
2017-12-09 03:45,71.218
2017-12-09 04:00,76.728
2017-12-09 04:15,71.579
2017-12-09 04:30,79.285
2017-12-09 04:45,74.004
2017-12-09 05:00,72.953
2017-12-09 05:15,74.71
2017-12-09 05:30,71.084
2017-12-09 05:45,71.364
2017-12-09 06:00,71.42
2017-12-09 06:15,77.468
2017-12-09 06:30,72.504
2017-12-09 06:45,81.485
2017-12-09 07:00,67.293
2017-12-09 07:15,73.464
2017-12-09 07:30,69.559
2017-12-09 07:45,69.407
2017-12-09 08:00,69.592
2017-12-09 08:15,70.256
2017-12-09 08:30,74.223
2017-12-09 08:45,68.523
2017-12-09 09:00,73.864
2017-12-09 09:15,69.173
2017-12-09 09:30,70.462
2017-12-09 09:45,66.864
2017-12-09 10:00,70.526
2017-12-09 10:15,68.637
2017-12-09 10:30,70.021
2017-12-09 10:45,68.945
2017-12-09 11:00,71.073
2017-12-09 11:15,68.771
2017-12-09 11:30,69.945
2017-12-09 11:45,75.86
2017-12-09 12:00,71.434
2017-12-09 12:15,70.625
2017-12-09 12:30,69.781
2017-12-09 12:45,68.682
2017-12-09 13:00,72.142
2017-12-09 13:15,70.81
2017-12-09 13:30,68.042
2017-12-09 13:45,71.704
2017-12-09 14:00,73.66
2017-12-09 14:15,75.148
2017-12-09 14:30,73.626
2017-12-09 14:45,74.482
2017-12-09 15:00,72.514
2017-12-09 15:15,72.729
2017-12-09 15:30,73.032
2017-12-09 15:45,71.571
2017-12-09 16:00,74.57178529163144
2017-12-09 16:15,74.58521951219511
2017-12-09 16:30,72.581
2017-12-09 16:45,75.376
2017-12-09 17:00,75.02
2017-12-09 17:15,73.476
2017-12-09 17:30,80.967
2017-12-09 17:45,76.104
2017-12-09 18:00,81.43256643356644
2017-12-09 18:15,76.42396062992127
2017-12-09 18:30,81.978
2017-12-09 18:45,79.276
2017-12-09 19:00,82.445
2017-12-09 19:15,75.073
2017-12-09 19:30,83.373
2017-12-09 19:45,77.782
2017-12-09 20:00,81.415
2017-12-09 20:15,76.203
2017-12-09 20:30,83.91
2017-12-09 20:45,76.781
2017-12-09 21:00,80.295
2017-12-09 21:15,76.782
2017-12-09 21:30,81.642
2017-12-09 21:45,77.079
2017-12-09 22:00,78.956
2017-12-09 22:15,75.285
2017-12-09 22:30,82.9
2017-12-09 22:45,76.145
2017-12-09 23:00,79.84
2017-12-09 23:15,75.356
2017-12-09 23:30,80.403
2017-12-09 23:45,77.464
2017-12-10 00:00,75.945
2017-12-10 00:15,75.228
2017-12-10 00:30,77.073
2017-12-10 00:45,73.632
2017-12-10 01:00,75.206
2017-12-10 01:15,75.19
2017-12-10 01:30,76.542
2017-12-10 01:45,75.837
2017-12-10 02:00,74.84
2017-12-10 02:15,75.79
2017-12-10 02:30,74.795
2017-12-10 02:45,78.718
2017-12-10 03:00,75.084
2017-12-10 03:15,82.237
2017-12-10 03:30,75.085
2017-12-10 03:45,71.662
2017-12-10 04:00,75.004
2017-12-10 04:15,73.395
2017-12-10 04:30,75.464
2017-12-10 04:45,71.04
2017-12-10 05:00,77.198
2017-12-10 05:15,70.145
2017-12-10 05:30,78.362
2017-12-10 05:45,73.329
2017-12-10 06:00,79.092
2017-12-10 06:15,73.475
2017-12-10 06:30,71.292
2017-12-10 06:45,78.707
2017-12-10 07:00,71.718
2017-12-10 07:15,69.665
2017-12-10 07:30,67.901
2017-12-10 07:45,69.471
2017-12-10 08:00,68.339
2017-12-10 08:15,73.479
2017-12-10 08:30,65.795
2017-12-10 08:45,75.667
2017-12-10 09:00,71.785
2017-12-10 09:15,70.548
2017-12-10 09:30,66.39
2017-12-10 09:45,71.054
2017-12-10 10:00,73.729
2017-12-10 10:15,69.093
2017-12-10 10:30,75.64
2017-12-10 10:45,68.54
2017-12-10 11:00,70.857
2017-12-10 11:15,72.612
2017-12-10 11:30,71.379
2017-12-10 11:45,69.31
2017-12-10 12:00,72.589
2017-12-10 12:15,75.62
2017-12-10 12:30,71.507
2017-12-10 12:45,77.381
2017-12-10 13:00,68.96
2017-12-10 13:15,77.137
2017-12-10 13:30,71.285
2017-12-10 13:45,72.259
2017-12-10 14:00,67.795
2017-12-10 14:15,71.257
2017-12-10 14:30,75.634
2017-12-10 14:45,70.6
2017-12-10 15:00,72.809
2017-12-10 15:15,70.643
2017-12-10 15:30,71.268
2017-12-10 15:45,94.851
2017-12-10 16:00,71.084
